tips	new_tips
GCF.001697225.1.Bacteria.Proteobacteria_NZ_CP014671.1_2546	GCF.001697225.1.Bacteria.Proteobacteria_1
GCF.003612015.1.Bacteria.Proteobacteria_NZ_RARB01000001.1_464	GCF.003612015.1.Bacteria.Proteobacteria_1
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000149.1_14	GCA.003220615.1.Bacteria.Methylomirabilota_1
GCA.002420425.1.Bacteria.Proteobacteria_DIIC01000017.1_169	GCA.002420425.1.Bacteria.Proteobacteria_2
GCA.001464965.1.Bacteria.Proteobacteria_LNEJ01000056.1_50	GCA.001464965.1.Bacteria.Proteobacteria_1
GCF.000284615.1.Bacteria.Proteobacteria_NC_017067.1_376	GCF.000284615.1.Bacteria.Proteobacteria_1
GCF.003097315.1.Bacteria.Proteobacteria_NZ_QDDL01000002.1_557	GCF.003097315.1.Bacteria.Proteobacteria_1
GCF.003052605.1.Bacteria.Proteobacteria_NZ_QASO01000087.1_4	GCF.003052605.1.Bacteria.Proteobacteria_1
GCA.002255365.1.Bacteria.Proteobacteria_NCBI01000015.1_32	GCA.002255365.1.Bacteria.Proteobacteria_1
GCF.002958735.1.Bacteria.Proteobacteria_NZ_PPGH01000013.1_112	GCF.002958735.1.Bacteria.Proteobacteria_1
GCA.001447805.1.Bacteria.Proteobacteria_CP013099.1_2434	GCA.001447805.1.Bacteria.Proteobacteria_1
GCA.002405475.1.Bacteria.Proteobacteria_DHLX01000034.1_10	GCA.002405475.1.Bacteria.Proteobacteria_1
GCA.002007405.1.Bacteria.Proteobacteria_JYIN01000010.1_87	GCA.002007405.1.Bacteria.Proteobacteria_1
GCA.001735895.1.Bacteria.Proteobacteria_DS021199.1_265	GCA.001735895.1.Bacteria.Proteobacteria_2
GCA.003230085.1.Bacteria.Proteobacteria_QIGV01000007.1_23	GCA.003230085.1.Bacteria.Proteobacteria_1
GCA.002338605.1.Bacteria.Proteobacteria_DDIP01000131.1_6	GCA.002338605.1.Bacteria.Proteobacteria_1
GCF.001641825.1.Bacteria.Proteobacteria_NZ_LRFH01000004.1_53	GCF.001641825.1.Bacteria.Proteobacteria_1
GCF.001614315.2.Bacteria.Proteobacteria_NZ_LVEG02000001.1_201	GCF.001614315.2.Bacteria.Proteobacteria_2
GCA.003280605.1.Bacteria.Proteobacteria_QCEM01000006.1_72	GCA.003280605.1.Bacteria.Proteobacteria_1
GCA.002717225.1.Bacteria.Proteobacteria_PBDG01000035.1_55	GCA.002717225.1.Bacteria.Proteobacteria_1
GCA.002686135.1.Bacteria.Proteobacteria_NZAO01000030.1_9	GCA.002686135.1.Bacteria.Proteobacteria_1
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000037.1_40	GCA.002723345.1.Bacteria.Proteobacteria_1
GCA.002709155.1.Bacteria.Proteobacteria_PAQA01000022.1_16	GCA.002709155.1.Bacteria.Proteobacteria_1
GCA.002938255.1.Bacteria.Proteobacteria_PTLB01000055.1_6	GCA.002938255.1.Bacteria.Proteobacteria_1
GCA.002717245.1.Bacteria.Proteobacteria_PBCY01000020.1_108	GCA.002717245.1.Bacteria.Proteobacteria_1
GCA.002937675.1.Bacteria.Proteobacteria_PTKJ01000067.1_8	GCA.002937675.1.Bacteria.Proteobacteria_1
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000029.1_4	GCA.002348425.1.Bacteria.Proteobacteria_1
GCF.002148795.1.Bacteria.Proteobacteria_NZ_MPOB01000004.1_14	GCF.002148795.1.Bacteria.Proteobacteria_1
GCA.002796975.1.Bacteria.Proteobacteria_PEKV01000004.1_411	GCA.002796975.1.Bacteria.Proteobacteria_1
GCA.002722885.1.Bacteria.Proteobacteria_PBNE01000006.1_230	GCA.002722885.1.Bacteria.Proteobacteria_1
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000029.1_29	GCA.002348365.1.Bacteria.Proteobacteria_1
GCA.006969625.1.Bacteria.Proteobacteria_CP030885.1_3297	GCA.006969625.1.Bacteria.Proteobacteria_1
GCF.000315795.1.Bacteria.Proteobacteria_NZ_ANHY01000012.1_51	GCF.000315795.1.Bacteria.Proteobacteria_1
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000022.1_41	GCF.006980715.1.Bacteria.Proteobacteria_1
GCF.900172325.1.Bacteria.Proteobacteria_NZ_FWFR01000003.1_620	GCF.900172325.1.Bacteria.Proteobacteria_1
GCA.002457765.1.Bacteria.Proteobacteria_NTKW01000002.1_56	GCA.002457765.1.Bacteria.Proteobacteria_1
GCF.002798435.1.Bacteria.Proteobacteria_WP_109794341.1	GCF.002798435.1.Bacteria.Proteobacteria_1
GCA.002238885.1.Bacteria.Proteobacteria_MPNF01000258.1_3	GCA.002238885.1.Bacteria.Proteobacteria_1
GCF.900102465.1.Bacteria.Proteobacteria_NZ_FNBW01000002.1_267	GCF.900102465.1.Bacteria.Proteobacteria_1
GCA.002898275.1.Bacteria.Proteobacteria_BEIQ01000007.1_12	GCA.002898275.1.Bacteria.Proteobacteria_1
GCF.003173035.1.Bacteria.Proteobacteria_NZ_QGLE01000014.1_22	GCF.003173035.1.Bacteria.Proteobacteria_1
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000001.1_469	GCF.003258945.1.Bacteria.Proteobacteria_1
GCF.002251795.1.Bacteria.Proteobacteria_NZ_NOXU01000031.1_57	GCF.002251795.1.Bacteria.Proteobacteria_1
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000014.1_84	GCF.003258945.1.Bacteria.Proteobacteria_2
GCF.000264455.2.Bacteria.Proteobacteria_NC_017966.1_461	GCF.000264455.2.Bacteria.Proteobacteria_1
GCF.000315795.1.Bacteria.Proteobacteria_NZ_ANHY01000012.1_53	GCF.000315795.1.Bacteria.Proteobacteria_2
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000022.1_38	GCF.006980715.1.Bacteria.Proteobacteria_2
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000022.1_79	GCF.006980715.1.Bacteria.Proteobacteria_3
GCF.001613805.1.Bacteria.Proteobacteria_NZ_LPVY01000003.1_398	GCF.001613805.1.Bacteria.Proteobacteria_1
GCF.001051235.1.Bacteria.Proteobacteria_NZ_CBTJ020000055.1_112	GCF.001051235.1.Bacteria.Proteobacteria_1
GCF.000315795.1.Bacteria.Proteobacteria_NZ_ANHY01000003.1_201	GCF.000315795.1.Bacteria.Proteobacteria_3
GCF.001399755.1.Bacteria.Proteobacteria_NZ_LJCP01000007.1_225	GCF.001399755.1.Bacteria.Proteobacteria_1
GCA.002451085.1.Bacteria.Proteobacteria_DKBE01000091.1_32	GCA.002451085.1.Bacteria.Proteobacteria_1
GCF.002109495.1.Bacteria.Proteobacteria_NZ_LVJN01000018.1_440	GCF.002109495.1.Bacteria.Proteobacteria_2
GCA.002840095.1.Bacteria.Proteobacteria_PGZL01000069.1_3	GCA.002840095.1.Bacteria.Proteobacteria_2
GCF.002940605.1.Bacteria.Proteobacteria_WP_128420034.1	GCF.002940605.1.Bacteria.Proteobacteria_1
GCA.001750625.1.Bacteria.Proteobacteria_MEIE01000001.1_48	GCA.001750625.1.Bacteria.Proteobacteria_1
GCA.002699025.1.Bacteria.Myxococcota_PABA01000155.1_46	GCA.002699025.1.Bacteria.Myxococcota_1
GCA.001872725.1.Bacteria.Proteobacteria_MNWR01000036.1_7	GCA.001872725.1.Bacteria.Proteobacteria_1
GCA.002344285.1.Bacteria.Myxococcota_DDTA01000132.1_28	GCA.002344285.1.Bacteria.Myxococcota_1
GCF.000737335.2.Bacteria.Proteobacteria_NZ_JMCC02000031.1_112	GCF.000737335.2.Bacteria.Proteobacteria_1
GCA.001768075.1.Bacteria.Myxococcota_MEMX01000045.1_47	GCA.001768075.1.Bacteria.Myxococcota_1
GCA.002721815.1.Bacteria.Myxococcota_PBLQ01000021.1_46	GCA.002721815.1.Bacteria.Myxococcota_1
GCA.002696345.1.Bacteria.Myxococcota_NZRT01000139.1_78	GCA.002696345.1.Bacteria.Myxococcota_1
GCA.002863065.1.Bacteria.Myxococcota_PKDL01000374.1_20	GCA.002863065.1.Bacteria.Myxococcota_1
GCA.002280485.1.Bacteria.Proteobacteria_NCED01000038.1_29	GCA.002280485.1.Bacteria.Proteobacteria_1
GCA.001464215.1.Bacteria.Proteobacteria_LNEZ01000057.1_3	GCA.001464215.1.Bacteria.Proteobacteria_1
GCF.000192575.1.Bacteria.Proteobacteria_NZ_GL876933.1_799	GCF.000192575.1.Bacteria.Proteobacteria_1
GCA.002340345.1.Bacteria.Proteobacteria_DDLW01000092.1_5	GCA.002340345.1.Bacteria.Proteobacteria_1
GCA.002937675.1.Bacteria.Proteobacteria_PTKJ01000024.1_6	GCA.002937675.1.Bacteria.Proteobacteria_2
GCA.002701885.1.Bacteria.Proteobacteria_NZXH01000034.1_5	GCA.002701885.1.Bacteria.Proteobacteria_1
GCA.002712165.1.Bacteria.Proteobacteria_PASS01000054.1_26	GCA.002712165.1.Bacteria.Proteobacteria_1
GCF.002148795.1.Bacteria.Proteobacteria_NZ_MPOB01000011.1_64	GCF.002148795.1.Bacteria.Proteobacteria_2
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000001.1_1237	GCF.900167455.1.Bacteria.Proteobacteria_1
GCA.002721365.1.Bacteria.Proteobacteria_PBKC01000017.1_18	GCA.002721365.1.Bacteria.Proteobacteria_1
GCA.002709155.1.Bacteria.Proteobacteria_PAQA01000009.1_9	GCA.002709155.1.Bacteria.Proteobacteria_2
GCA.003280605.1.Bacteria.Proteobacteria_QCEM01000009.1_26	GCA.003280605.1.Bacteria.Proteobacteria_2
GCF.900102465.1.Bacteria.Proteobacteria_NZ_FNBW01000016.1_13	GCF.900102465.1.Bacteria.Proteobacteria_2
GCA.006969625.1.Bacteria.Proteobacteria_CP030885.1_2057	GCA.006969625.1.Bacteria.Proteobacteria_2
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000098.1_38	GCA.002348365.1.Bacteria.Proteobacteria_2
GCF.002251795.1.Bacteria.Proteobacteria_NZ_NOXU01000030.1_216	GCF.002251795.1.Bacteria.Proteobacteria_2
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000008.1_21	GCA.002717185.1.Bacteria.Proteobacteria_1
GCA.002722885.1.Bacteria.Proteobacteria_PBNE01000005.1_83	GCA.002722885.1.Bacteria.Proteobacteria_2
GCA.002686135.1.Bacteria.Proteobacteria_NZAO01000012.1_5	GCA.002686135.1.Bacteria.Proteobacteria_2
GCA.003158585.1.Bacteria.Proteobacteria_PMKE01000033.1_54	GCA.003158585.1.Bacteria.Proteobacteria_1
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000047.1_38	GCA.002723345.1.Bacteria.Proteobacteria_2
GCF.900172325.1.Bacteria.Proteobacteria_NZ_FWFR01000002.1_67	GCF.900172325.1.Bacteria.Proteobacteria_2
GCA.002731375.1.Bacteria.Proteobacteria_PCBT01000006.1_24	GCA.002731375.1.Bacteria.Proteobacteria_1
GCA.002796975.1.Bacteria.Proteobacteria_PEKV01000031.1_2	GCA.002796975.1.Bacteria.Proteobacteria_2
GCF.000264455.2.Bacteria.Proteobacteria_NC_017956.1_1777	GCF.000264455.2.Bacteria.Proteobacteria_2
GCF.003173035.1.Bacteria.Proteobacteria_NZ_QGLE01000001.1_489	GCF.003173035.1.Bacteria.Proteobacteria_2
GCA.002238885.1.Bacteria.Proteobacteria_MPNF01000065.1_2	GCA.002238885.1.Bacteria.Proteobacteria_2
GCA.002480495.1.Bacteria.Proteobacteria_DLCG01000021.1_37	GCA.002480495.1.Bacteria.Proteobacteria_1
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000002.1_507	GCF.003258945.1.Bacteria.Proteobacteria_3
GCA.002898275.1.Bacteria.Proteobacteria_BEIQ01000004.1_165	GCA.002898275.1.Bacteria.Proteobacteria_2
GCA.002457765.1.Bacteria.Proteobacteria_NTKW01000008.1_7	GCA.002457765.1.Bacteria.Proteobacteria_2
GCF.002798435.1.Bacteria.Proteobacteria_WP_109793582.1	GCF.002798435.1.Bacteria.Proteobacteria_2
GCA.002728755.1.Bacteria.Myxococcota_PBVT01000003.1_9	GCA.002728755.1.Bacteria.Myxococcota_1
GCA.002897695.1.Bacteria.BMS3Abin14_BDTG01000025.1_4	GCA.002897695.1.Bacteria.BMS3Abin14_1
GCF.001611275.1.Bacteria.Desulfobacterota_NZ_CP015080.1_812	GCF.001611275.1.Bacteria.Desulfobacterota_1
GCA.003219195.1.Bacteria.Verrucomicrobiota_QHPX01000072.1_2	GCA.003219195.1.Bacteria.Verrucomicrobiota_1
GCA.002796105.1.Bacteria.Omnitrophota_PCVX01000075.1_21	GCA.002796105.1.Bacteria.Omnitrophota_1
GCA.001767695.1.Bacteria.Actinobacteriota_MELR01000023.1_75	GCA.001767695.1.Bacteria.Actinobacteriota_1
GCA.003140175.1.Bacteria.Actinobacteriota_PLJD01000046.1_6	GCA.003140175.1.Bacteria.Actinobacteriota_1
GCA.002722565.1.Bacteria.Actinobacteriota_PBMG01000017.1_47	GCA.002722565.1.Bacteria.Actinobacteriota_1
GCA.002352645.1.Bacteria.Actinobacteriota_DEIU01000006.1_26	GCA.002352645.1.Bacteria.Actinobacteriota_1
GCF.001942305.1.Bacteria.Actinobacteriota_NZ_MKKE01000007.1_85	GCF.001942305.1.Bacteria.Actinobacteriota_1
GCA.001437855.1.Bacteria.Actinobacteriota_LIBD01000048.1_4	GCA.001437855.1.Bacteria.Actinobacteriota_1
GCF.000384115.1.Bacteria.Actinobacteriota_NZ_KB913029.1_590	GCF.000384115.1.Bacteria.Actinobacteriota_1
GCF.000015025.1.Bacteria.Actinobacteriota_NC_008578.1_172	GCF.000015025.1.Bacteria.Actinobacteriota_1
GCF.900106035.1.Bacteria.Actinobacteriota_NZ_FNUC01000004.1_1949	GCF.900106035.1.Bacteria.Actinobacteriota_1
GCF.003443735.1.Bacteria.Actinobacteriota_NZ_CP031969.1_4637	GCF.003443735.1.Bacteria.Actinobacteriota_1
GCF.003047285.1.Bacteria.Actinobacteriota_NZ_PZYX01000001.1_324	GCF.003047285.1.Bacteria.Actinobacteriota_1
GCF.004348535.1.Bacteria.Actinobacteriota_NZ_SMJX01000072.1_11	GCF.004348535.1.Bacteria.Actinobacteriota_1
GCA.002413185.1.Bacteria.Actinobacteriota_DHWM01000018.1_6	GCA.002413185.1.Bacteria.Actinobacteriota_1
GCF.000969705.1.Bacteria.Actinobacteriota_NZ_KQ033901.1_1688	GCF.000969705.1.Bacteria.Actinobacteriota_1
GCF.001942305.1.Bacteria.Actinobacteriota_NZ_MKKE01000044.1_201	GCF.001942305.1.Bacteria.Actinobacteriota_2
GCA.003021615.1.Bacteria.Actinobacteriota_PXPH01000005.1_5	GCA.003021615.1.Bacteria.Actinobacteriota_1
GCA.003134215.1.Bacteria.Armatimonadota_PLAD01000133.1_2	GCA.003134215.1.Bacteria.Armatimonadota_1
GCF.001591405.1.Bacteria.Actinobacteria_NZ_BCUV01000003.1_23	GCF.001591405.1.Bacteria.Actinobacteria_1
GCA.001443375.1.Bacteria.Chloroflexota_LDXM01000006.1_79	GCA.001443375.1.Bacteria.Chloroflexota_1
GCA.003243965.1.Bacteria.Chloroflexota_QHBO01000017.1_101	GCA.003243965.1.Bacteria.Chloroflexota_1
GCA.003244045.1.Bacteria.Dormibacterota_QHBU01000072.1_7	GCA.003244045.1.Bacteria.Dormibacterota_1
GCA.002429065.1.Bacteria.Verrucomicrobiota_DIYN01000030.1_23	GCA.002429065.1.Bacteria.Verrucomicrobiota_1
GCA.002323895.1.Bacteria.Verrucomicrobiota_DCQM01000079.1_8	GCA.002323895.1.Bacteria.Verrucomicrobiota_1
GCF.000013205.1.Bacteria.Cyanobacteria_NC_007775.1_167	GCF.000013205.1.Bacteria.Cyanobacteria_1
GCF.001870225.1.Bacteria.Cyanobacteria_NZ_CP017675.1_1800	GCF.001870225.1.Bacteria.Cyanobacteria_1
GCA.003167015.1.Bacteria.Bacteroidota_PMUF01000520.1_4	GCA.003167015.1.Bacteria.Bacteroidota_1
GCF.001280305.1.Bacteria.Bacteroidota_NZ_CP012623.1_2995	GCF.001280305.1.Bacteria.Bacteroidota_1
GCA.002783405.1.Bacteria.Cyanobacteria_PFGG01000050.1_77	GCA.002783405.1.Bacteria.Cyanobacteria_1
GCA.003155415.1.Bacteria.Proteobacteria_PMCP01000130.1_5	GCA.003155415.1.Bacteria.Proteobacteria_1
GCA.002688175.1.Bacteria.Proteobacteria_NZCC01000018.1_7	GCA.002688175.1.Bacteria.Proteobacteria_1
GCA.003137095.1.Bacteria.Proteobacteria_PLET01000129.1_9	GCA.003137095.1.Bacteria.Proteobacteria_1
GCA.002338605.1.Bacteria.Proteobacteria_DDIP01000427.1_6	GCA.002338605.1.Bacteria.Proteobacteria_2
GCF.000170755.1.Bacteria.Verrucomicrobiota_NZ_ABCK01000036.1_6	GCF.000170755.1.Bacteria.Verrucomicrobiota_1
GCF.900177345.1.Bacteria.Proteobacteria_NZ_FWZT01000016.1_95	GCF.900177345.1.Bacteria.Proteobacteria_1
GCA.002084765.1.Bacteria.4572.55_NBMB01000035.1_24	GCA.002084765.1.Bacteria.4572.55_1
GCA.001805375.1.Bacteria.Omnitrophota_MHFY01000136.1_44	GCA.001805375.1.Bacteria.Omnitrophota_1
GCA.002746535.1.Bacteria.Planctomycetota_NVWA01000005.1_126	GCA.002746535.1.Bacteria.Planctomycetota_1
GCA.002715375.1.Bacteria.Bdellovibrionota_PAZA01000077.1_17	GCA.002715375.1.Bacteria.Bdellovibrionota_1
GCA.003477185.1.Bacteria.Verrucomicrobiota_DMTJ01000553.1_3	GCA.003477185.1.Bacteria.Verrucomicrobiota_1
GCF.000758165.1.Bacteria.Spirochaetota_NZ_JNUP01000071.1_139	GCF.000758165.1.Bacteria.Spirochaetota_1
GCA.002414805.1.Bacteria.Fibrobacterota_DIAU01000079.1_55	GCA.002414805.1.Bacteria.Fibrobacterota_1
GCF.000266885.1.Bacteria.Spirochaetota_NC_018020.1_2473	GCF.000266885.1.Bacteria.Spirochaetota_1
GCA.002450905.1.Bacteria.Spirochaetota_DKAT01000070.1_52	GCA.002450905.1.Bacteria.Spirochaetota_1
GCA.002327765.1.Bacteria.Desulfobacterota.E_DCUH01000081.1_14	GCA.002327765.1.Bacteria.Desulfobacterota.E_1
GCA.003136555.1.Bacteria.Planctomycetota_PLEW01000043.1_18	GCA.003136555.1.Bacteria.Planctomycetota_1
GCA.002683135.1.Bacteria.Planctomycetota_NYSS01000052.1_31	GCA.002683135.1.Bacteria.Planctomycetota_1
GCA.002746235.1.Bacteria.Planctomycetota_NVWJ01000002.1_160	GCA.002746235.1.Bacteria.Planctomycetota_1
GCA.002704825.1.Bacteria.Planctomycetota_PAIY01000228.1_48	GCA.002704825.1.Bacteria.Planctomycetota_1
GCA.002364485.1.Bacteria.Planctomycetota_DEYK01000003.1_11	GCA.002364485.1.Bacteria.Planctomycetota_1
GCF.002277955.1.Bacteria.Planctomycetota_NZ_CP018477.1_194	GCF.002277955.1.Bacteria.Planctomycetota_1
GCF.900129635.1.Bacteria.Planctomycetota_NZ_FSRB01000001.1_4695	GCF.900129635.1.Bacteria.Planctomycetota_1
GCA.002779825.1.Bacteria.Armatimonadota_PEVN01000418.1_15	GCA.002779825.1.Bacteria.Armatimonadota_1
GCA.002790835.1.Bacteria.Krumholzibacteriota_PFVX01000036.1_2	GCA.002790835.1.Bacteria.Krumholzibacteriota_1
GCA.001803235.1.Bacteria.Verrucomicrobiota_MHBL01000491.1_1	GCA.001803235.1.Bacteria.Verrucomicrobiota_1
GCA.001664505.1.Bacteria.Acidobacteriota_CP011806.1_1141	GCA.001664505.1.Bacteria.Acidobacteriota_1
GCA.003223995.1.Bacteria.Acidobacteriota_QHYA01000209.1_8	GCA.003223995.1.Bacteria.Acidobacteriota_1
GCA.003223975.1.Bacteria.Acidobacteriota_QHXS01000057.1_21	GCA.003223975.1.Bacteria.Acidobacteriota_1
GCA.002483445.1.Bacteria.Acidobacteriota_DLHY01000049.1_44	GCA.002483445.1.Bacteria.Acidobacteriota_1
GCA.002451015.1.Bacteria.Acidobacteriota_DKBB01000128.1_4	GCA.002451015.1.Bacteria.Acidobacteriota_1
GCA.003131705.1.Bacteria.Acidobacteriota_PKUY01000304.1_9	GCA.003131705.1.Bacteria.Acidobacteriota_1
GCA.003224665.1.Bacteria.Acidobacteriota_QHZM01000242.1_4	GCA.003224665.1.Bacteria.Acidobacteriota_1
GCA.001767075.1.Bacteria.Acidobacteriota_MEKX01000115.1_37	GCA.001767075.1.Bacteria.Acidobacteriota_1
GCA.001767075.1.Bacteria.Acidobacteriota_MEKX01000077.1_20	GCA.001767075.1.Bacteria.Acidobacteriota_2
GCA.003140235.1.Bacteria.Acidobacteriota_PLJN01000035.1_44	GCA.003140235.1.Bacteria.Acidobacteriota_1
GCA.003152325.1.Bacteria.Acidobacteriota_PLZX01000227.1_5	GCA.003152325.1.Bacteria.Acidobacteriota_1
GCA.003222815.1.Bacteria.Acidobacteriota_QHXC01000167.1_2	GCA.003222815.1.Bacteria.Acidobacteriota_1
GCA.002746185.1.Bacteria.Hydrogenedentota_NVWG01000154.1_10	GCA.002746185.1.Bacteria.Hydrogenedentota_1
GCA.003246265.1.Bacteria.Verrucomicrobiota_QKAU01000014.1_15	GCA.003246265.1.Bacteria.Verrucomicrobiota_1
GCA.001789205.1.Bacteria.Fibrobacterota_MFYT01000021.1_32	GCA.001789205.1.Bacteria.Fibrobacterota_1
GCA.002335385.1.Bacteria.Acidobacteriota_DCVK01000062.1_18	GCA.002335385.1.Bacteria.Acidobacteriota_1
GCA.002338715.1.Bacteria.Planctomycetota_DDIR01000081.1_24	GCA.002338715.1.Bacteria.Planctomycetota_1
GCA.003451585.1.Bacteria.Omnitrophota_DMEU01000004.1_155	GCA.003451585.1.Bacteria.Omnitrophota_1
GCA.001302825.1.Bacteria.Planctomycetota_LIZR01000017.1_3	GCA.001302825.1.Bacteria.Planctomycetota_1
GCF.000949635.1.Bacteria.Planctomycetota_NZ_BAFN01000001.1_1320	GCF.000949635.1.Bacteria.Planctomycetota_1
GCA.002500605.1.Bacteria.Nitrospinota_DLRR01000012.1_191	GCA.002500605.1.Bacteria.Nitrospinota_1
GCA.002791075.1.Bacteria.Ratteibacteria_PFWI01000104.1_5	GCA.002791075.1.Bacteria.Ratteibacteria_1
GCA.002727195.1.Bacteria.Latescibacterota_PBWH01000005.1_299	GCA.002727195.1.Bacteria.Latescibacterota_1
GCA.003223145.1.Bacteria.Acidobacteriota_QHXY01000355.1_5	GCA.003223145.1.Bacteria.Acidobacteriota_1
GCA.002748355.1.Bacteria.Planctomycetota_PDSF01000035.1_53	GCA.002748355.1.Bacteria.Planctomycetota_1
GCA.002311745.1.Bacteria.Planctomycetota_DBZL01000064.1_18	GCA.002311745.1.Bacteria.Planctomycetota_1
GCF.900129635.1.Bacteria.Planctomycetota_NZ_FSRB01000001.1_2623	GCF.900129635.1.Bacteria.Planctomycetota_2
GCA.002404095.1.Bacteria.Planctomycetota_DHJA01000034.1_20	GCA.002404095.1.Bacteria.Planctomycetota_1
GCA.003508595.1.Bacteria.Planctomycetota_DNUF01000128.1_20	GCA.003508595.1.Bacteria.Planctomycetota_1
GCA.002841945.1.Bacteria.Myxococcota_PHBI01000103.1_13	GCA.002841945.1.Bacteria.Myxococcota_1
GCA.001798605.1.Bacteria.Myxococcota_MGST01000192.1_10	GCA.001798605.1.Bacteria.Myxococcota_1
GCA.002238705.1.Bacteria.Acidobacteriota_MPMW01000015.1_23	GCA.002238705.1.Bacteria.Acidobacteriota_1
GCA.003152095.1.Bacteria.Acidobacteriota_PLZI01000036.1_8	GCA.003152095.1.Bacteria.Acidobacteriota_1
GCF.900105685.1.Bacteria.Verrucomicrobiota_NZ_LT629781.1_1886	GCF.900105685.1.Bacteria.Verrucomicrobiota_1
GCA.002382525.1.Bacteria.Verrucomicrobiota_DFYA01000161.1_1	GCA.002382525.1.Bacteria.Verrucomicrobiota_1
GCA.002841825.1.Bacteria.Myxococcota_PHAZ01000219.1_7	GCA.002841825.1.Bacteria.Myxococcota_1
GCF.001653195.1.Bacteria.Firmicutes_NZ_JXBB01000001.1_54	GCF.001653195.1.Bacteria.Firmicutes_1
