tips	new_tips
GCF.000148385.1.Archaea.Thermoproteota_NC_014537.1_1943	GCF.000148385.1.Archaea.Thermoproteota_1
GCF.000011205.1.Archaea.Thermoproteota_NC_003106.2_2338	GCF.000011205.1.Archaea.Thermoproteota_1
GCA.002495485.1.Archaea.Thermoproteota_DAFH01000076.1_4	GCA.002495485.1.Archaea.Thermoproteota_1
GCA.003019535.1.Archaea.Thermoproteota_NEXG01000011.1_18	GCA.003019535.1.Archaea.Thermoproteota_1
GCF.000148385.1.Archaea.Thermoproteota_NC_014537.1_936	GCF.000148385.1.Archaea.Thermoproteota_2
GCA.002878135.1.Archaea.Thermoplasmatota_PNIT01000148.1_11	GCA.002878135.1.Archaea.Thermoplasmatota_1
GCF.000212395.1.Bacteria.Thermodesulfobiota_NC_015499.1_1277	GCF.000212395.1.Bacteria.Thermodesulfobiota_1
GCA.002255045.1.Archaea.Thermoproteota_NJEE01000023.1_13	GCA.002255045.1.Archaea.Thermoproteota_1
GCF.001481685.1.Archaea.Thermoproteota_NZ_CP006867.1_942	GCF.001481685.1.Archaea.Thermoproteota_1
GCF.000019605.1.Archaea.Thermoproteota_NC_010482.1_920	GCF.000019605.1.Archaea.Thermoproteota_1
GCA.001443005.1.Bacteria.Synergistota_LEKQ01000001.1_192	GCA.001443005.1.Bacteria.Synergistota_1
GCA.002011165.1.Archaea.Halobacteriota_MTMI01000011.1_86	GCA.002011165.1.Archaea.Halobacteriota_1
GCF.002214485.1.Archaea.Methanobacteriota.B_NZ_CP015102.1_1944	GCF.002214485.1.Archaea.Methanobacteriota.B_1
GCA.002877955.1.Bacteria.Caldisericota_PNIL01000047.1_2	GCA.002877955.1.Bacteria.Caldisericota_1
GCA.001717025.1.Archaea.Thermoproteota_MAGU01000051.1_39	GCA.001717025.1.Archaea.Thermoproteota_1
GCA.002423325.1.Bacteria.Chloroflexota_DIVQ01000089.1_28	GCA.002423325.1.Bacteria.Chloroflexota_1
GCA.002366755.1.Bacteria.Chloroflexota_DFBV01000213.1_20	GCA.002366755.1.Bacteria.Chloroflexota_2
GCA.001412425.1.Bacteria.Cloacimonadota_LKUH01000041.1_2	GCA.001412425.1.Bacteria.Cloacimonadota_1
GCA.001412335.1.Archaea.Halobacteriota_LKUF01000021.1_2	GCA.001412335.1.Archaea.Halobacteriota_1
GCA.002841105.1.Archaea.Altiarchaeota_PHDY01000254.1_6	GCA.002841105.1.Archaea.Altiarchaeota_1
GCA.002083985.1.Archaea.Altiarchaeota_MTER01000164.1_1	GCA.002083985.1.Archaea.Altiarchaeota_1
GCF.000194625.1.Archaea.Halobacteriota_NC_015320.1_1750	GCF.000194625.1.Archaea.Halobacteriota_1
GCA.001766825.1.Archaea.Halobacteriota_LYOR01000002.1_294	GCA.001766825.1.Archaea.Halobacteriota_1
GCA.003034855.1.Archaea.Halobacteriota_PZKD01000048.1_15	GCA.003034855.1.Archaea.Halobacteriota_1
GCF.000025525.1.Archaea.Methanobacteriota.A_NC_013887.1_836	GCF.000025525.1.Archaea.Methanobacteriota.A_1
GCA.003194435.1.Archaea.Halobacteriota_PQXC01000018.1_37	GCA.003194435.1.Archaea.Halobacteriota_1
GCA.001412335.1.Archaea.Halobacteriota_LKUF01000221.1_3	GCA.001412335.1.Archaea.Halobacteriota_2
