tips	new_tips
GCA.003170275.1.Bacteria.Myxococcota_PNAM01000079.1_84	GCA.003170275.1.Bacteria.Myxococcota_1
GCF.000737335.2.Bacteria.Proteobacteria_NZ_JMCC02000062.1_10	GCF.000737335.2.Bacteria.Proteobacteria_1
GCA.002344285.1.Bacteria.Myxococcota_DDTA01000017.1_11	GCA.002344285.1.Bacteria.Myxococcota_1
GCA.003244045.1.Bacteria.Dormibacterota_QHBU01000001.1_3	GCA.003244045.1.Bacteria.Dormibacterota_1
GCA.003243965.1.Bacteria.Chloroflexota_QHBO01000016.1_132	GCA.003243965.1.Bacteria.Chloroflexota_1
GCA.001443375.1.Bacteria.Chloroflexota_LDXM01000016.1_3	GCA.001443375.1.Bacteria.Chloroflexota_1
GCA.003138355.1.Bacteria.Actinobacteriota_PLFX01000027.1_36	GCA.003138355.1.Bacteria.Actinobacteriota_1
GCA.001898225.1.Bacteria.Chloroflexota_MKTJ01000017.1_172	GCA.001898225.1.Bacteria.Chloroflexota_1
GCA.001464275.1.Bacteria.Actinobacteriota_LNFL01000191.1_5	GCA.001464275.1.Bacteria.Actinobacteriota_1
GCA.003162395.1.Bacteria.Actinobacteriota_PMON01000043.1_69	GCA.003162395.1.Bacteria.Actinobacteriota_1
GCA.001767695.1.Bacteria.Actinobacteriota_MELR01000014.1_27	GCA.001767695.1.Bacteria.Actinobacteriota_1
GCA.003140175.1.Bacteria.Actinobacteriota_PLJD01000026.1_61	GCA.003140175.1.Bacteria.Actinobacteriota_1
GCA.002722565.1.Bacteria.Actinobacteriota_PBMG01000003.1_119	GCA.002722565.1.Bacteria.Actinobacteriota_1
GCA.002352645.1.Bacteria.Actinobacteriota_DEIU01000010.1_42	GCA.002352645.1.Bacteria.Actinobacteriota_1
GCA.003290465.1.Bacteria.Sumerlaeota_CP030759.1_1662	GCA.003290465.1.Bacteria.Sumerlaeota_1
GCA.003247575.1.Bacteria.Myxococcota.A_QJZC01000018.1_17	GCA.003247575.1.Bacteria.Myxococcota.A_1
GCA.003242195.1.Bacteria.Firmicutes.E_QGUQ01000113.1_2	GCA.003242195.1.Bacteria.Firmicutes.E_1
GCA.003221825.1.Bacteria.Gemmatimonadota_QHUE01000222.1_13	GCA.003221825.1.Bacteria.Gemmatimonadota_1
GCA.002348465.1.Bacteria.Gemmatimonadota_DEBI01000094.1_28	GCA.002348465.1.Bacteria.Gemmatimonadota_1
GCA.003221825.1.Bacteria.Gemmatimonadota_QHUE01000133.1_4	GCA.003221825.1.Bacteria.Gemmatimonadota_2
GCA.001780165.1.Bacteria.Eisenbacteria_MFFQ01000079.1_57	GCA.001780165.1.Bacteria.Eisenbacteria_1
GCF.000013045.1.Bacteria.Bacteroidota_NC_007677.1_2163	GCF.000013045.1.Bacteria.Bacteroidota_1
GCA.003223635.1.Bacteria.Acidobacteriota_QHVS01000030.1_1	GCA.003223635.1.Bacteria.Acidobacteriota_1
GCA.003009755.1.Archaea.Thermoplasmatota_PXUB01000042.1_48	GCA.003009755.1.Archaea.Thermoplasmatota_1
GCA.001664505.1.Bacteria.Acidobacteriota_CP011806.1_733	GCA.001664505.1.Bacteria.Acidobacteriota_2
GCA.002686915.1.Bacteria.ARS69_NYYY01000030.1_13	GCA.002686915.1.Bacteria.ARS69_1
GCA.003167155.1.Bacteria.Eremiobacterota_PMTY01000064.1_21	GCA.003167155.1.Bacteria.Eremiobacterota_1
GCA.002449765.1.Bacteria.Fibrobacterota_DJXN01000012.1_217	GCA.002449765.1.Bacteria.Fibrobacterota_1
GCA.003167015.1.Bacteria.Bacteroidota_PMUF01000443.1_2	GCA.003167015.1.Bacteria.Bacteroidota_1
GCA.001797335.1.Bacteria.Bdellovibrionota.E_MGPE01000005.1_219	GCA.001797335.1.Bacteria.Bdellovibrionota.E_1
GCA.001769385.1.Bacteria.Bacteroidota_MEPB01000026.1_40	GCA.001769385.1.Bacteria.Bacteroidota_1
GCA.002796325.1.Bacteria.UBA10199_PCXA01000001.1_381	GCA.002796325.1.Bacteria.UBA10199_1
GCA.001897475.1.Bacteria.Proteobacteria_MKSY01000025.1_48	GCA.001897475.1.Bacteria.Proteobacteria_1
GCA.001464165.1.Bacteria.Cyanobacteria_LNEX01000361.1_11	GCA.001464165.1.Bacteria.Cyanobacteria_1
GCA.002292925.1.Bacteria.Chloroflexota_DBCF01000175.1_13	GCA.002292925.1.Bacteria.Chloroflexota_1
GCA.002382525.1.Bacteria.Verrucomicrobiota_DFYA01000023.1_3	GCA.002382525.1.Bacteria.Verrucomicrobiota_1
GCF.001280305.1.Bacteria.Bacteroidota_NZ_CP012623.1_3003	GCF.001280305.1.Bacteria.Bacteroidota_1
GCA.002429065.1.Bacteria.Verrucomicrobiota_DIYN01000048.1_49	GCA.002429065.1.Bacteria.Verrucomicrobiota_1
GCA.002429065.1.Bacteria.Verrucomicrobiota_DIYN01000030.1_37	GCA.002429065.1.Bacteria.Verrucomicrobiota_2
GCA.003149375.1.Bacteria.Cyanobacteria_QFWH01000003.1_227	GCA.003149375.1.Bacteria.Cyanobacteria_1
GCA.002631715.1.Bacteria.Proteobacteria_MRSX01000001.1_128	GCA.002631715.1.Bacteria.Proteobacteria_1
GCA.002255365.1.Bacteria.Proteobacteria_NCBI01000037.1_20	GCA.002255365.1.Bacteria.Proteobacteria_1
GCF.001051235.1.Bacteria.Proteobacteria_NZ_CBTJ020000029.1_2	GCF.001051235.1.Bacteria.Proteobacteria_1
GCA.002085445.1.Bacteria.Proteobacteria_NBMI01000078.1_11	GCA.002085445.1.Bacteria.Proteobacteria_1
GCA.002420425.1.Bacteria.Proteobacteria_DIIC01000044.1_37	GCA.002420425.1.Bacteria.Proteobacteria_1
GCA.002451085.1.Bacteria.Proteobacteria_DKBE01000046.1_3	GCA.002451085.1.Bacteria.Proteobacteria_1
GCA.001464965.1.Bacteria.Proteobacteria_LNEJ01000014.1_42	GCA.001464965.1.Bacteria.Proteobacteria_1
GCA.002840095.1.Bacteria.Proteobacteria_PGZL01000004.1_26	GCA.002840095.1.Bacteria.Proteobacteria_1
GCF.002020875.1.Bacteria.Proteobacteria_WP_078484875.1	GCF.002020875.1.Bacteria.Proteobacteria_1
GCA.002292285.1.Bacteria.Proteobacteria_DBBP01000027.1_221	GCA.002292285.1.Bacteria.Proteobacteria_1
GCA.002389045.1.Bacteria.Proteobacteria_DGNS01000015.1_229	GCA.002389045.1.Bacteria.Proteobacteria_1
GCA.002454015.1.Bacteria.Proteobacteria_DKIB01000099.1_16	GCA.002454015.1.Bacteria.Proteobacteria_1
GCA.002432655.1.Bacteria.Proteobacteria_DJFZ01000036.1_12	GCA.002432655.1.Bacteria.Proteobacteria_1
GCA.002400775.1.Bacteria.Proteobacteria_NVRF01000033.1_13	GCA.002400775.1.Bacteria.Proteobacteria_1
GCA.002007425.1.Bacteria.Proteobacteria_MUGK01000107.1_5	GCA.002007425.1.Bacteria.Proteobacteria_2
GCA.002862435.1.Bacteria.Proteobacteria_PKDC01000037.1_20	GCA.002862435.1.Bacteria.Proteobacteria_1
GCF.000374645.1.Bacteria.Proteobacteria_NZ_KB894816.1_52	GCF.000374645.1.Bacteria.Proteobacteria_1
GCF.001641825.1.Bacteria.Proteobacteria_NZ_LRFH01000002.1_157	GCF.001641825.1.Bacteria.Proteobacteria_1
GCF.900112605.1.Bacteria.Proteobacteria_NZ_FOMJ01000006.1_156	GCF.900112605.1.Bacteria.Proteobacteria_1
GCA.002451085.1.Bacteria.Proteobacteria_DKBE01000069.1_53	GCA.002451085.1.Bacteria.Proteobacteria_2
GCF.002109495.1.Bacteria.Proteobacteria_NZ_LVJN01000020.1_914	GCF.002109495.1.Bacteria.Proteobacteria_1
GCF.000024725.1.Bacteria.Proteobacteria_NC_013960.1_259	GCF.000024725.1.Bacteria.Proteobacteria_2
GCA.002007405.1.Bacteria.Proteobacteria_JYIN01000003.1_19	GCA.002007405.1.Bacteria.Proteobacteria_1
GCA.002386945.1.Bacteria.Proteobacteria_DGKH01000061.1_3	GCA.002386945.1.Bacteria.Proteobacteria_1
GCF.000021985.1.Bacteria.Proteobacteria_NC_011901.1_517	GCF.000021985.1.Bacteria.Proteobacteria_1
GCF.000284615.1.Bacteria.Proteobacteria_NC_017067.1_834	GCF.000284615.1.Bacteria.Proteobacteria_1
GCF.003612015.1.Bacteria.Proteobacteria_NZ_RARB01000001.1_463	GCF.003612015.1.Bacteria.Proteobacteria_1
GCF.002607855.1.Bacteria.Firmicutes.B_NZ_AWQQ01000047.1_90	GCF.002607855.1.Bacteria.Firmicutes.B_1
GCF.000024605.1.Bacteria.Firmicutes.B_NC_013385.1_1023	GCF.000024605.1.Bacteria.Firmicutes.B_1
GCF.000011005.1.Archaea.Euryarchaeota_NC_013665.1_1946	GCF.000011005.1.Archaea.Euryarchaeota_1
GCA.002011475.1.Bacteria.Chloroflexota_MTNP01000009.1_16	GCA.002011475.1.Bacteria.Chloroflexota_1
GCA.002059205.1.Bacteria.Latescibacterota_MVCQ01000172.1_4	GCA.002059205.1.Bacteria.Latescibacterota_1
GCA.001593865.1.Archaea.Thermoproteota_LUCB01000023.1_23	GCA.001593865.1.Archaea.Thermoproteota_1
GCA.002328485.1.Bacteria.Desulfobacterota.G_DCUF01000025.1_24	GCA.002328485.1.Bacteria.Desulfobacterota.G_1
GCF.900129635.1.Bacteria.Planctomycetota_NZ_FSRB01000001.1_2778	GCF.900129635.1.Bacteria.Planctomycetota_1
GCA.002404095.1.Bacteria.Planctomycetota_DHJA01000088.1_22	GCA.002404095.1.Bacteria.Planctomycetota_2
GCA.001768075.1.Bacteria.Myxococcota_MEMX01000143.1_6	GCA.001768075.1.Bacteria.Myxococcota_1
GCA.002366595.1.Bacteria.Chloroflexota_DFBK01000088.1_9	GCA.002366595.1.Bacteria.Chloroflexota_1
GCA.001898225.1.Bacteria.Chloroflexota_MKTJ01000034.1_37	GCA.001898225.1.Bacteria.Chloroflexota_2
GCA.002436065.1.Bacteria.Chloroflexota_DIXP01000039.1_31	GCA.002436065.1.Bacteria.Chloroflexota_1
GCA.003527405.1.Bacteria.Atribacterota_DPXH01000002.1_2	GCA.003527405.1.Bacteria.Atribacterota_1
GCA.002376045.1.Bacteria.Firmicutes.A_DFNM01000026.1_8	GCA.002376045.1.Bacteria.Firmicutes.A_1
GCA.002010665.1.Bacteria.Acidobacteriota_MTON01000024.1_89	GCA.002010665.1.Bacteria.Acidobacteriota_1
GCA.002011085.1.Archaea.Thermoproteota_MTMB01000002.1_40	GCA.002011085.1.Archaea.Thermoproteota_1
GCA.003223975.1.Bacteria.Acidobacteriota_QHXS01000191.1_2	GCA.003223975.1.Bacteria.Acidobacteriota_1
GCA.002704825.1.Bacteria.Planctomycetota_PAIY01000047.1_7	GCA.002704825.1.Bacteria.Planctomycetota_1
GCA.003223145.1.Bacteria.Acidobacteriota_QHXY01000335.1_3	GCA.003223145.1.Bacteria.Acidobacteriota_1
GCA.003152325.1.Bacteria.Acidobacteriota_PLZX01000120.1_31	GCA.003152325.1.Bacteria.Acidobacteriota_2
GCA.003140235.1.Bacteria.Acidobacteriota_PLJN01000078.1_28	GCA.003140235.1.Bacteria.Acidobacteriota_2
GCA.002338715.1.Bacteria.Planctomycetota_DDIR01000098.1_12	GCA.002338715.1.Bacteria.Planctomycetota_1
GCA.002483445.1.Bacteria.Acidobacteriota_DLHY01000163.1_106	GCA.002483445.1.Bacteria.Acidobacteriota_1
GCA.003222815.1.Bacteria.Acidobacteriota_QHXC01000493.1_4	GCA.003222815.1.Bacteria.Acidobacteriota_2
GCA.002683135.1.Bacteria.Planctomycetota_NYSS01000034.1_47	GCA.002683135.1.Bacteria.Planctomycetota_1
GCF.002335525.1.Bacteria.Firmicutes_NZ_BDUF01000109.1_250	GCF.002335525.1.Bacteria.Firmicutes_1
GCF.004522215.1.Bacteria.Firmicutes_NZ_SDLR01000007.1_35	GCF.004522215.1.Bacteria.Firmicutes_1
GCF.001653195.1.Bacteria.Firmicutes_NZ_JXBB01000001.1_118	GCF.001653195.1.Bacteria.Firmicutes_1
GCF.001311905.1.Bacteria.Firmicutes_WP_054671450.1	GCF.001311905.1.Bacteria.Firmicutes_1
GCF.000092905.1.Bacteria.Firmicutes_NC_014098.1_1301	GCF.000092905.1.Bacteria.Firmicutes_1
GCA.002159075.1.Bacteria.Firmicutes_LZRT01000075.1_34	GCA.002159075.1.Bacteria.Firmicutes_1
