tips	new_tips
GCF.003838225.1.Bacteria.Cyanobacteria_WP_124143225.1	GCF.003838225.1.Bacteria.Cyanobacteria_1
GCF.000013205.1.Bacteria.Cyanobacteria_NC_007775.1_1742	GCF.000013205.1.Bacteria.Cyanobacteria_1
Fischerella.muscicola.CCMEE5323_WP_016865873.1	Fischerella.muscicola.CCMEE5323_1
Nostoc.sp.PCC7120_WP_044520961.1	Nostoc.sp.PCC7120_1
Richelia.intracellularis.HH01_WP_008231967.1	Richelia.intracellularis.HH01_1
GCF.000020025.1.Bacteria.Cyanobacteria_NC_010628.1_440	GCF.000020025.1.Bacteria.Cyanobacteria_1
GCF.000353285.1.Bacteria.Cyanobacteria_NZ_KB731324.1_3510	GCF.000353285.1.Bacteria.Cyanobacteria_1
GCF.002215035.1.Bacteria.Cyanobacteria_NZ_NKFP01000006.1_207	GCF.002215035.1.Bacteria.Cyanobacteria_1
GCF.002251945.1.Bacteria.Cyanobacteria_NZ_NDHW01000087.1_47	GCF.002251945.1.Bacteria.Cyanobacteria_1
UCYNA_WP_012954003.1	UCYNA_1
UCYNA2_KFF41298.1	UCYNA2_1
GCF.000017845.1.Bacteria.Cyanobacteria_NC_010546.1_540	GCF.000017845.1.Bacteria.Cyanobacteria_1
GCA.001803795.1.Bacteria.Nitrospirota_MHEK01000093.1_1	GCA.001803795.1.Bacteria.Nitrospirota_1
GCF.001697225.1.Bacteria.Proteobacteria_NZ_CP014671.1_49	GCF.001697225.1.Bacteria.Proteobacteria_1
GCA.002862435.1.Bacteria.Proteobacteria_PKDC01000060.1_16	GCA.002862435.1.Bacteria.Proteobacteria_1
GCF.000192575.1.Bacteria.Proteobacteria_NZ_GL876925.1_62	GCF.000192575.1.Bacteria.Proteobacteria_1
GCF.900111015.1.Bacteria.Proteobacteria_NZ_FOFS01000010.1_92	GCF.900111015.1.Bacteria.Proteobacteria_1
GCF.003173035.1.Bacteria.Proteobacteria_NZ_QGLE01000002.1_392	GCF.003173035.1.Bacteria.Proteobacteria_1
GCF.000315795.1.Bacteria.Proteobacteria_NZ_ANHY01000007.1_46	GCF.000315795.1.Bacteria.Proteobacteria_1
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000005.1_119	GCF.006980715.1.Bacteria.Proteobacteria_1
GCA.002340345.1.Bacteria.Proteobacteria_DDLW01000155.1_2	GCA.002340345.1.Bacteria.Proteobacteria_1
GCA.001872725.1.Bacteria.Proteobacteria_MNWR01000108.1_10	GCA.001872725.1.Bacteria.Proteobacteria_1
GCF.002958735.1.Bacteria.Proteobacteria_NZ_PPGH01000037.1_160	GCF.002958735.1.Bacteria.Proteobacteria_1
GCA.002352565.1.Bacteria.Proteobacteria_DEIQ01000101.1_2	GCA.002352565.1.Bacteria.Proteobacteria_1
GCA.002699105.1.Bacteria.Bacteroidota_PABJ01000122.1_6	GCA.002699105.1.Bacteria.Bacteroidota_1
GCF.002109495.1.Bacteria.Proteobacteria_NZ_LVJN01000019.1_96	GCF.002109495.1.Bacteria.Proteobacteria_1
GCA.002840095.1.Bacteria.Proteobacteria_PGZL01000003.1_32	GCA.002840095.1.Bacteria.Proteobacteria_1
GCA.000830255.1.Bacteria.Campylobacterota_JQIT01000005.1_267	GCA.000830255.1.Bacteria.Campylobacterota_1
GCA.003153275.1.Bacteria.Nitrospirota_PLXX01000039.1_26	GCA.003153275.1.Bacteria.Nitrospirota_1
GCA.002897715.1.Bacteria.Actinobacteriota_BDUA01000028.1_4	GCA.002897715.1.Bacteria.Actinobacteriota_1
GCF.000970205.1.Archaea.Halobacteriota_NZ_CP009512.1_618	GCF.000970205.1.Archaea.Halobacteriota_1
GCF.001742305.1.Bacteria.Firmicutes_NZ_MJAT01000037.1_131	GCF.001742305.1.Bacteria.Firmicutes_1
GCF.000430605.1.Bacteria.Firmicutes.C_WP_027936784.1	GCF.000430605.1.Bacteria.Firmicutes.C_1
GCF.002257705.1.Bacteria.Firmicutes.C_NZ_LSLK01000061.1_17	GCF.002257705.1.Bacteria.Firmicutes.C_1
GCF.002607855.1.Bacteria.Firmicutes.B_NZ_AWQQ01000020.1_80	GCF.002607855.1.Bacteria.Firmicutes.B_1
GCF.900104455.1.Bacteria.Firmicutes.C_NZ_FNHB01000005.1_235	GCF.900104455.1.Bacteria.Firmicutes.C_1
GCF.002252565.1.Bacteria.Firmicutes.A_NZ_NPML01000019.1_405	GCF.002252565.1.Bacteria.Firmicutes.A_1
GCA.002307275.1.Bacteria.Firmicutes.A_DBTX01000018.1_21	GCA.002307275.1.Bacteria.Firmicutes.A_1
GCF.000266945.1.Bacteria.Desulfobacterota_NC_018025.1_5447	GCF.000266945.1.Bacteria.Desulfobacterota_1
GCA.003246265.1.Bacteria.Verrucomicrobiota_QKAU01000017.1_75	GCA.003246265.1.Bacteria.Verrucomicrobiota_1
GCA.002414805.1.Bacteria.Fibrobacterota_DIAU01000119.1_9	GCA.002414805.1.Bacteria.Fibrobacterota_1
GCA.003158755.1.Bacteria.Elusimicrobiota_PMLF01000243.1_3	GCA.003158755.1.Bacteria.Elusimicrobiota_1
GCA.003501375.1.Bacteria.Sumerlaeota_DNPO01000150.1_3	GCA.003501375.1.Bacteria.Sumerlaeota_1
GCA.003242895.1.Bacteria.Margulisbacteria_QKMY01000053.1_35	GCA.003242895.1.Bacteria.Margulisbacteria_1
GCA.003245715.1.Bacteria.Planctomycetota_QKCJ01000049.1_165	GCA.003245715.1.Bacteria.Planctomycetota_1
GCA.002429065.1.Bacteria.Verrucomicrobiota_DIYN01000019.1_88	GCA.002429065.1.Bacteria.Verrucomicrobiota_1
GCA.002704825.1.Bacteria.Planctomycetota_PAIY01000058.1_4	GCA.002704825.1.Bacteria.Planctomycetota_1
GCA.001829155.1.Bacteria.Spirochaetota_MIAO01000074.1_27	GCA.001829155.1.Bacteria.Spirochaetota_1
GCA.001829315.1.Bacteria.Spirochaetota_MIAY01000010.1_72	GCA.001829315.1.Bacteria.Spirochaetota_1
GCA.003497555.1.Bacteria.Spirochaetota_DNNS01000150.1_1	GCA.003497555.1.Bacteria.Spirochaetota_1
GCA.002418835.1.Bacteria.Spirochaetota_DIEX01000030.1_45	GCA.002418835.1.Bacteria.Spirochaetota_1
