tips	new_tips
GCA.000375685.1.Archaea.Thermoproteota_AQVQ01000001.1_16	GCA.000375685.1.Archaea.Thermoproteota_1
GCA.003019535.1.Archaea.Thermoproteota_NEXG01000016.1_28	GCA.003019535.1.Archaea.Thermoproteota_1
GCF.002078355.1.Archaea.Thermoplasmatota_NZ_CP015363.1_878	GCF.002078355.1.Archaea.Thermoplasmatota_1
GCA.002352565.1.Bacteria.Proteobacteria_DEIQ01000010.1_15	GCA.002352565.1.Bacteria.Proteobacteria_1
GCF.003612015.1.Bacteria.Proteobacteria_NZ_RARB01000005.1_74	GCF.003612015.1.Bacteria.Proteobacteria_1
GCA.003023725.1.Bacteria.Firmicutes.E_PXYT01000004.1_87	GCA.003023725.1.Bacteria.Firmicutes.E_1
GCF.002902625.1.Bacteria.Firmicutes_NZ_PPRG01000013.1_1	GCF.002902625.1.Bacteria.Firmicutes_1
GCF.000092905.1.Bacteria.Firmicutes_NC_014098.1_1106	GCF.000092905.1.Bacteria.Firmicutes_1
GCF.001653195.1.Bacteria.Firmicutes_NZ_JXBB01000045.1_122	GCF.001653195.1.Bacteria.Firmicutes_1
GCF.000503775.1.Bacteria.Firmicutes_NZ_KI629782.1_213	GCF.000503775.1.Bacteria.Firmicutes_1
GCF.001399675.1.Bacteria.Firmicutes_NZ_LJCO01000058.1_45	GCF.001399675.1.Bacteria.Firmicutes_2
GCF.001399675.1.Bacteria.Firmicutes_NZ_LJCO01000012.1_25	GCF.001399675.1.Bacteria.Firmicutes_3
GCF.900099895.1.Bacteria.Firmicutes_NZ_FNDY01000005.1_58	GCF.900099895.1.Bacteria.Firmicutes_1
GCF.001399675.1.Bacteria.Firmicutes_NZ_LJCO01000011.1_75	GCF.001399675.1.Bacteria.Firmicutes_4
