tips	new_tips
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000001.1_13	GCF.006980715.1.Bacteria.Proteobacteria_1
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000050.1_8	GCA.002723345.1.Bacteria.Proteobacteria_1
GCA.002796975.1.Bacteria.Proteobacteria_PEKV01000007.1_34	GCA.002796975.1.Bacteria.Proteobacteria_1
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000076.1_15	GCA.002717185.1.Bacteria.Proteobacteria_4
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000143.1_4	GCA.002348425.1.Bacteria.Proteobacteria_1
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000169.1_33	GCA.003220615.1.Bacteria.Methylomirabilota_5
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000189.1_19	GCA.003220615.1.Bacteria.Methylomirabilota_6
GCA.002731375.1.Bacteria.Proteobacteria_PCBT01000007.1_28	GCA.002731375.1.Bacteria.Proteobacteria_3
GCA.002238415.1.Bacteria.Desulfobacterota.B_MPMI01000037.1_32	GCA.002238415.1.Bacteria.Desulfobacterota.B_5
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000074.1_6	GCA.003220615.1.Bacteria.Methylomirabilota_7
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000130.1_4	GCA.002348365.1.Bacteria.Proteobacteria_1
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000167.1_12	GCA.002348365.1.Bacteria.Proteobacteria_2
GCA.003019535.1.Archaea.Thermoproteota_NEXG01000008.1_32	GCA.003019535.1.Archaea.Thermoproteota_1
GCF.900099895.1.Bacteria.Firmicutes_NZ_FNDY01000013.1_40	GCF.900099895.1.Bacteria.Firmicutes_1
GCF.004522215.1.Bacteria.Firmicutes_NZ_SDLR01000001.1_286	GCF.004522215.1.Bacteria.Firmicutes_1
GCA.002238415.1.Bacteria.Desulfobacterota.B_MPMI01000034.1_43	GCA.002238415.1.Bacteria.Desulfobacterota.B_6
GCA.001798565.1.Bacteria.Desulfobacterota.B_MGSR01000005.1_7	GCA.001798565.1.Bacteria.Desulfobacterota.B_1
GCA.002238415.1.Bacteria.Desulfobacterota.B_MPMI01000018.1_54	GCA.002238415.1.Bacteria.Desulfobacterota.B_7
GCF.900099895.1.Bacteria.Firmicutes_NZ_FNDY01000006.1_24	GCF.900099895.1.Bacteria.Firmicutes_2
GCA.002717225.1.Bacteria.Proteobacteria_PBDG01000024.1_29	GCA.002717225.1.Bacteria.Proteobacteria_1
GCA.001464275.1.Bacteria.Actinobacteriota_LNFL01000057.1_41	GCA.001464275.1.Bacteria.Actinobacteriota_1
GCF.001591405.1.Bacteria.Actinobacteria_NZ_BCUV01000002.1_112	GCF.001591405.1.Bacteria.Actinobacteria_1
GCF.000384115.1.Bacteria.Actinobacteriota_NZ_KB913029.1_1537	GCF.000384115.1.Bacteria.Actinobacteriota_1
GCA.002898935.1.Bacteria.CSP1.3_BEII01000152.1_1	GCA.002898935.1.Bacteria.CSP1.3_2
GCA.003242195.1.Bacteria.Firmicutes.E_QGUQ01000026.1_2	GCA.003242195.1.Bacteria.Firmicutes.E_1
GCA.002841995.1.Bacteria.Chloroflexota_PHBS01000024.1_5	GCA.002841995.1.Bacteria.Chloroflexota_1
GCF.001306175.1.Bacteria.Chloroflexota_NZ_LGKN01000003.1_393	GCF.001306175.1.Bacteria.Chloroflexota_1
GCF.000969705.1.Bacteria.Actinobacteriota_NZ_KQ033901.1_631	GCF.000969705.1.Bacteria.Actinobacteriota_3
GCF.004348535.1.Bacteria.Actinobacteriota_NZ_SMJX01000257.1_5	GCF.004348535.1.Bacteria.Actinobacteriota_2
GCF.900106035.1.Bacteria.Actinobacteriota_NZ_FNUC01000003.1_2071	GCF.900106035.1.Bacteria.Actinobacteriota_1
GCA.002708145.1.Bacteria.Chloroflexota_PAOV01000049.1_7	GCA.002708145.1.Bacteria.Chloroflexota_1
GCA.002708145.1.Bacteria.Chloroflexota_PAOV01000050.1_6	GCA.002708145.1.Bacteria.Chloroflexota_2
GCA.002717225.1.Bacteria.Proteobacteria_PBDG01000023.1_10	GCA.002717225.1.Bacteria.Proteobacteria_2
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000165.1_14	GCA.003220615.1.Bacteria.Methylomirabilota_8
GCA.002717225.1.Bacteria.Proteobacteria_PBDG01000028.1_8	GCA.002717225.1.Bacteria.Proteobacteria_3
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000064.1_8	GCA.002348425.1.Bacteria.Proteobacteria_2
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000097.1_10	GCA.002717185.1.Bacteria.Proteobacteria_5
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000118.1_5	GCA.002348425.1.Bacteria.Proteobacteria_3
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000117.1_22	GCA.002348365.1.Bacteria.Proteobacteria_3
GCA.003280605.1.Bacteria.Proteobacteria_QCEM01000031.1_24	GCA.003280605.1.Bacteria.Proteobacteria_1
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000019.1_34	GCA.002717185.1.Bacteria.Proteobacteria_6
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000063.1_35	GCA.002723345.1.Bacteria.Proteobacteria_2
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000046.1_32	GCA.002723345.1.Bacteria.Proteobacteria_3
GCA.003023725.1.Bacteria.Firmicutes.E_PXYT01000052.1_6	GCA.003023725.1.Bacteria.Firmicutes.E_1
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000066.1_9	GCA.003220615.1.Bacteria.Methylomirabilota_9
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000134.1_21	GCA.003220615.1.Bacteria.Methylomirabilota_10
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000005.1_9	GCA.002717185.1.Bacteria.Proteobacteria_7
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000175.1_5	GCA.002348425.1.Bacteria.Proteobacteria_4
GCF.000503775.1.Bacteria.Firmicutes_NZ_KI629786.1_15	GCF.000503775.1.Bacteria.Firmicutes_1
GCF.900079095.1.Bacteria.Tectomicrobia_NZ_FKIP01000938.1_3	GCF.900079095.1.Bacteria.Tectomicrobia_3
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000139.1_54	GCA.003220615.1.Bacteria.Methylomirabilota_11
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000159.1_68	GCA.003220615.1.Bacteria.Methylomirabilota_12
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000217.1_7	GCA.003220615.1.Bacteria.Methylomirabilota_13
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000151.1_43	GCA.003220615.1.Bacteria.Methylomirabilota_14
GCA.002710215.1.Bacteria.Chloroflexota_PAJQ01000013.1_2	GCA.002710215.1.Bacteria.Chloroflexota_4
GCA.002710215.1.Bacteria.Chloroflexota_PAJQ01000070.1_6	GCA.002710215.1.Bacteria.Chloroflexota_5
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000001.1_376	GCF.006980715.1.Bacteria.Proteobacteria_2
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000074.1_5	GCA.003220615.1.Bacteria.Methylomirabilota_15
GCF.900106035.1.Bacteria.Actinobacteriota_NZ_FNUC01000003.1_1768	GCF.900106035.1.Bacteria.Actinobacteriota_2
GCA.003151665.1.Bacteria.Dormibacterota_PLYD01000108.1_17	GCA.003151665.1.Bacteria.Dormibacterota_2
GCF.900187885.1.Bacteria.Chloroflexota_NZ_FYEK01000028.1_124	GCF.900187885.1.Bacteria.Chloroflexota_1
GCA.003242195.1.Bacteria.Firmicutes.E_QGUQ01000308.1_3	GCA.003242195.1.Bacteria.Firmicutes.E_2
GCA.003023725.1.Bacteria.Firmicutes.E_PXYT01000021.1_46	GCA.003023725.1.Bacteria.Firmicutes.E_2
GCF.001653195.1.Bacteria.Firmicutes_NZ_JXBB01000001.1_73	GCF.001653195.1.Bacteria.Firmicutes_1
GCA.003019535.1.Archaea.Thermoproteota_NEXG01000004.1_19	GCA.003019535.1.Archaea.Thermoproteota_2
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000132.1_21	GCA.003220615.1.Bacteria.Methylomirabilota_16
GCA.002483445.1.Bacteria.Acidobacteriota_DLHY01000153.1_58	GCA.002483445.1.Bacteria.Acidobacteriota_1
GCA.002347925.1.Bacteria.Chloroflexota_DDYL01000211.1_46	GCA.002347925.1.Bacteria.Chloroflexota_1
GCA.002707655.1.Bacteria.SAR324_PANO01000021.1_8	GCA.002707655.1.Bacteria.SAR324_1
GCA.001443375.1.Bacteria.Chloroflexota_LDXM01000013.1_62	GCA.001443375.1.Bacteria.Chloroflexota_1
GCA.001898225.1.Bacteria.Chloroflexota_MKTJ01000082.1_8	GCA.001898225.1.Bacteria.Chloroflexota_3
GCF.001614315.2.Bacteria.Proteobacteria_NZ_LVEG02000008.1_162	GCF.001614315.2.Bacteria.Proteobacteria_1
GCA.001750625.1.Bacteria.Proteobacteria_MEIE01000044.1_6	GCA.001750625.1.Bacteria.Proteobacteria_1
GCA.002413265.1.Bacteria.Chloroflexota_DHWR01000219.1_42	GCA.002413265.1.Bacteria.Chloroflexota_1
GCA.003151665.1.Bacteria.Dormibacterota_PLYD01000115.1_12	GCA.003151665.1.Bacteria.Dormibacterota_3
GCF.000969705.1.Bacteria.Actinobacteriota_NZ_KQ033901.1_4704	GCF.000969705.1.Bacteria.Actinobacteriota_4
GCF.900106035.1.Bacteria.Actinobacteriota_NZ_FNUC01000003.1_2285	GCF.900106035.1.Bacteria.Actinobacteriota_3
GCA.003019535.1.Archaea.Thermoproteota_NEXG01000005.1_114	GCA.003019535.1.Archaea.Thermoproteota_3
GCF.000011205.1.Archaea.Thermoproteota_NC_003106.2_2818	GCF.000011205.1.Archaea.Thermoproteota_1
GCA.003151665.1.Bacteria.Dormibacterota_PLYD01000249.1_17	GCA.003151665.1.Bacteria.Dormibacterota_4
GCA.002238965.1.Bacteria.UBA8248_MPNJ01000008.1_132	GCA.002238965.1.Bacteria.UBA8248_1
GCA.002683135.1.Bacteria.Planctomycetota_NYSS01000049.1_20	GCA.002683135.1.Bacteria.Planctomycetota_1
GCA.002483445.1.Bacteria.Acidobacteriota_DLHY01000042.1_6	GCA.002483445.1.Bacteria.Acidobacteriota_2
GCA.002898575.1.Bacteria.Armatimonadota_BEHT01000010.1_60	GCA.002898575.1.Bacteria.Armatimonadota_1
GCA.003152325.1.Bacteria.Acidobacteriota_PLZX01000083.1_10	GCA.003152325.1.Bacteria.Acidobacteriota_1
GCA.003222815.1.Bacteria.Acidobacteriota_QHXC01000419.1_15	GCA.003222815.1.Bacteria.Acidobacteriota_1
GCA.002712885.1.Bacteria.Acidobacteriota_PAUN01000054.1_42	GCA.002712885.1.Bacteria.Acidobacteriota_1
GCF.003967555.1.Bacteria.Chloroflexota_NZ_BIFS01000001.1_423	GCF.003967555.1.Bacteria.Chloroflexota_1
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000013.1_22	GCA.002717185.1.Bacteria.Proteobacteria_8
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000236.1_3	GCA.002348425.1.Bacteria.Proteobacteria_5
GCA.002717225.1.Bacteria.Proteobacteria_PBDG01000010.1_38	GCA.002717225.1.Bacteria.Proteobacteria_4
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000023.1_5	GCA.002348365.1.Bacteria.Proteobacteria_4
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000217.1_9	GCA.002348425.1.Bacteria.Proteobacteria_6
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000106.1_2	GCA.002348425.1.Bacteria.Proteobacteria_7
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000082.1_2	GCA.002348425.1.Bacteria.Proteobacteria_8
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000090.1_7	GCA.002717185.1.Bacteria.Proteobacteria_9
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000008.1_49	GCA.002723345.1.Bacteria.Proteobacteria_4
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000056.1_19	GCA.002723345.1.Bacteria.Proteobacteria_5
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000133.1_2	GCA.002348425.1.Bacteria.Proteobacteria_9
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000009.1_122	GCA.002723345.1.Bacteria.Proteobacteria_6
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000019.1_16	GCA.002723345.1.Bacteria.Proteobacteria_7
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000020.1_1	GCA.003220615.1.Bacteria.Methylomirabilota_17
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000001.1_939	GCF.900167455.1.Bacteria.Proteobacteria_2
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000040.1_19	GCA.002723345.1.Bacteria.Proteobacteria_8
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000061.1_8	GCA.002723345.1.Bacteria.Proteobacteria_9
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000049.1_13	GCA.003220615.1.Bacteria.Methylomirabilota_18
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000004.1_29	GCA.002723345.1.Bacteria.Proteobacteria_10
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000009.1_6	GCA.002348425.1.Bacteria.Proteobacteria_10
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000010.1_1	GCA.002348425.1.Bacteria.Proteobacteria_11
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000022.1_8	GCA.002348365.1.Bacteria.Proteobacteria_5
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000047.1_14	GCF.003258945.1.Bacteria.Proteobacteria_1
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000004.1_27	GCF.900167455.1.Bacteria.Proteobacteria_3
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000044.1_35	GCA.002348365.1.Bacteria.Proteobacteria_6
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000044.1_42	GCA.002348365.1.Bacteria.Proteobacteria_7
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000044.1_32	GCA.002348365.1.Bacteria.Proteobacteria_8
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000044.1_31	GCA.002348365.1.Bacteria.Proteobacteria_9
GCF.900102465.1.Bacteria.Proteobacteria_NZ_FNBW01000011.1_54	GCF.900102465.1.Bacteria.Proteobacteria_1
GCA.002731375.1.Bacteria.Proteobacteria_PCBT01000001.1_35	GCA.002731375.1.Bacteria.Proteobacteria_4
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000005.1_132	GCF.003258945.1.Bacteria.Proteobacteria_2
GCF.000264455.2.Bacteria.Proteobacteria_NC_017956.1_665	GCF.000264455.2.Bacteria.Proteobacteria_1
GCF.002798435.1.Bacteria.Proteobacteria_WP_206419990.1	GCF.002798435.1.Bacteria.Proteobacteria_1
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000144.1_6	GCA.002348365.1.Bacteria.Proteobacteria_10
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000089.1_7	GCA.002348365.1.Bacteria.Proteobacteria_11
GCA.002717225.1.Bacteria.Proteobacteria_PBDG01000046.1_64	GCA.002717225.1.Bacteria.Proteobacteria_5
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000099.1_14	GCA.003220615.1.Bacteria.Methylomirabilota_19
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000031.1_6	GCA.003220615.1.Bacteria.Methylomirabilota_20
GCA.002731375.1.Bacteria.Proteobacteria_PCBT01000054.1_119	GCA.002731375.1.Bacteria.Proteobacteria_5
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000061.1_7	GCA.002717185.1.Bacteria.Proteobacteria_10
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000063.1_4	GCA.002717185.1.Bacteria.Proteobacteria_11
GCA.002348425.1.Bacteria.Proteobacteria_DEBE01000103.1_12	GCA.002348425.1.Bacteria.Proteobacteria_12
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000019.1_13	GCA.002717185.1.Bacteria.Proteobacteria_12
GCA.002731375.1.Bacteria.Proteobacteria_PCBT01000010.1_16	GCA.002731375.1.Bacteria.Proteobacteria_6
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000018.1_36	GCF.003258945.1.Bacteria.Proteobacteria_3
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000016.1_95	GCF.900167455.1.Bacteria.Proteobacteria_4
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000097.1_9	GCA.002717185.1.Bacteria.Proteobacteria_13
GCF.002148795.1.Bacteria.Proteobacteria_NZ_MPOB01000006.1_224	GCF.002148795.1.Bacteria.Proteobacteria_2
GCF.900102465.1.Bacteria.Proteobacteria_NZ_FNBW01000001.1_100	GCF.900102465.1.Bacteria.Proteobacteria_2
GCA.006969625.1.Bacteria.Proteobacteria_CP030885.1_1567	GCA.006969625.1.Bacteria.Proteobacteria_2
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000001.1_389	GCF.900167455.1.Bacteria.Proteobacteria_5
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000172.1_18	GCA.003220615.1.Bacteria.Methylomirabilota_21
GCA.002709155.1.Bacteria.Proteobacteria_PAQA01000003.1_36	GCA.002709155.1.Bacteria.Proteobacteria_1
GCA.003280605.1.Bacteria.Proteobacteria_QCEM01000007.1_8	GCA.003280605.1.Bacteria.Proteobacteria_2
GCF.900102465.1.Bacteria.Proteobacteria_NZ_FNBW01000003.1_300	GCF.900102465.1.Bacteria.Proteobacteria_3
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000004.1_47	GCF.900167455.1.Bacteria.Proteobacteria_6
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000002.1_319	GCF.900167455.1.Bacteria.Proteobacteria_7
GCF.002148795.1.Bacteria.Proteobacteria_NZ_MPOB01000012.1_69	GCF.002148795.1.Bacteria.Proteobacteria_3
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000020.1_91	GCF.003258945.1.Bacteria.Proteobacteria_4
GCA.002731375.1.Bacteria.Proteobacteria_PCBT01000082.1_28	GCA.002731375.1.Bacteria.Proteobacteria_7
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000102.1_7	GCA.002717185.1.Bacteria.Proteobacteria_14
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000012.1_17	GCF.003258945.1.Bacteria.Proteobacteria_5
GCA.002796975.1.Bacteria.Proteobacteria_PEKV01000005.1_356	GCA.002796975.1.Bacteria.Proteobacteria_2
GCA.002898275.1.Bacteria.Proteobacteria_BEIQ01000008.1_42	GCA.002898275.1.Bacteria.Proteobacteria_1
GCF.002798435.1.Bacteria.Proteobacteria_WP_109793786.1	GCF.002798435.1.Bacteria.Proteobacteria_2
GCF.900172325.1.Bacteria.Proteobacteria_NZ_FWFR01000001.1_946	GCF.900172325.1.Bacteria.Proteobacteria_1
GCF.002798435.1.Bacteria.Proteobacteria_WP_109792638.1	GCF.002798435.1.Bacteria.Proteobacteria_3
GCF.900102465.1.Bacteria.Proteobacteria_NZ_FNBW01000009.1_130	GCF.900102465.1.Bacteria.Proteobacteria_4
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000005.1_107	GCF.900167455.1.Bacteria.Proteobacteria_8
GCA.001464215.1.Bacteria.Proteobacteria_LNEZ01000024.1_87	GCA.001464215.1.Bacteria.Proteobacteria_1
GCF.900102465.1.Bacteria.Proteobacteria_NZ_FNBW01000009.1_181	GCF.900102465.1.Bacteria.Proteobacteria_5
GCF.002148795.1.Bacteria.Proteobacteria_NZ_MPOB01000005.1_129	GCF.002148795.1.Bacteria.Proteobacteria_4
GCA.002721365.1.Bacteria.Proteobacteria_PBKC01000072.1_51	GCA.002721365.1.Bacteria.Proteobacteria_1
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000004.1_20	GCF.006980715.1.Bacteria.Proteobacteria_3
GCF.000315795.1.Bacteria.Proteobacteria_NZ_ANHY01000002.1_160	GCF.000315795.1.Bacteria.Proteobacteria_1
GCA.002712165.1.Bacteria.Proteobacteria_PASS01000035.1_65	GCA.002712165.1.Bacteria.Proteobacteria_1
GCA.002721365.1.Bacteria.Proteobacteria_PBKC01000029.1_13	GCA.002721365.1.Bacteria.Proteobacteria_2
GCA.002898275.1.Bacteria.Proteobacteria_BEIQ01000001.1_222	GCA.002898275.1.Bacteria.Proteobacteria_2
GCF.002251795.1.Bacteria.Proteobacteria_NZ_NOXU01000030.1_388	GCF.002251795.1.Bacteria.Proteobacteria_1
GCA.006969625.1.Bacteria.Proteobacteria_CP030885.1_1373	GCA.006969625.1.Bacteria.Proteobacteria_3
GCA.002722885.1.Bacteria.Proteobacteria_PBNE01000013.1_120	GCA.002722885.1.Bacteria.Proteobacteria_1
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000099.1_1	GCA.002348365.1.Bacteria.Proteobacteria_12
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000090.1_14	GCA.002348365.1.Bacteria.Proteobacteria_13
GCA.002480495.1.Bacteria.Proteobacteria_DLCG01000016.1_97	GCA.002480495.1.Bacteria.Proteobacteria_1
GCA.002721365.1.Bacteria.Proteobacteria_PBKC01000027.1_38	GCA.002721365.1.Bacteria.Proteobacteria_3
GCA.002722885.1.Bacteria.Proteobacteria_PBNE01000003.1_50	GCA.002722885.1.Bacteria.Proteobacteria_2
