tips	new_tips
GCF.000266885.1.Bacteria.Spirochaetota_NC_018020.1_2472	GCF.000266885.1.Bacteria.Spirochaetota_1
GCA.003167015.1.Bacteria.Bacteroidota_PMUF01000232.1_4	GCA.003167015.1.Bacteria.Bacteroidota_1
GCA.002450905.1.Bacteria.Spirochaetota_DKAT01000024.1_143	GCA.002450905.1.Bacteria.Spirochaetota_1
GCA.002728755.1.Bacteria.Myxococcota_PBVT01000016.1_42	GCA.002728755.1.Bacteria.Myxococcota_1
GCA.001798135.1.Bacteria.UBA10199_MGRJ01000026.1_42	GCA.001798135.1.Bacteria.UBA10199_1
GCA.003235575.1.Bacteria.Eisenbacteria_QJVW01000125.1_2	GCA.003235575.1.Bacteria.Eisenbacteria_1
GCF.001886815.1.Bacteria.Calditrichota_NZ_CP018099.1_1825	GCF.001886815.1.Bacteria.Calditrichota_1
GCA.000447245.1.Bacteria.Zixibacteria_AUYT01000001.1_1	GCA.000447245.1.Bacteria.Zixibacteria_1
GCA.000447245.1.Bacteria.Zixibacteria_AUYT01000001.1_911	GCA.000447245.1.Bacteria.Zixibacteria_2
GCA.000375685.1.Archaea.Thermoproteota_AQVQ01000001.1_13	GCA.000375685.1.Archaea.Thermoproteota_1
GCA.001778455.1.Bacteria.Bipolaricaulota_MFGX01000099.1_4	GCA.001778455.1.Bacteria.Bipolaricaulota_1
GCF.900111015.1.Bacteria.Proteobacteria_NZ_FOFS01000013.1_103	GCF.900111015.1.Bacteria.Proteobacteria_1
GCA.001303885.1.Bacteria.Planctomycetota_LJUE01000095.1_4	GCA.001303885.1.Bacteria.Planctomycetota_1
GCA.001873295.1.Bacteria.CG2.30.70.394_MNYW01000097.1_27	GCA.001873295.1.Bacteria.CG2.30.70.394_1
GCA.002898195.1.Bacteria.AABM5.125.24_BDTN01000167.1_2	GCA.002898195.1.Bacteria.AABM5.125.24_1
GCA.002414865.1.Bacteria.Fermentibacterota_DIAQ01000015.1_4	GCA.002414865.1.Bacteria.Fermentibacterota_1
GCA.003290465.1.Bacteria.Sumerlaeota_CP030759.1_819	GCA.003290465.1.Bacteria.Sumerlaeota_1
GCA.002413185.1.Bacteria.Actinobacteriota_DHWM01000018.1_5	GCA.002413185.1.Bacteria.Actinobacteriota_1
GCA.002238705.1.Bacteria.Acidobacteriota_MPMW01000015.1_24	GCA.002238705.1.Bacteria.Acidobacteriota_1
GCA.001775755.1.Bacteria.Acidobacteriota_MEYF01000131.1_12	GCA.001775755.1.Bacteria.Acidobacteriota_1
GCA.002779825.1.Bacteria.Armatimonadota_PEVN01000418.1_17	GCA.002779825.1.Bacteria.Armatimonadota_1
GCA.002707085.1.Bacteria.Myxococcota.A_PALY01000108.1_12	GCA.002707085.1.Bacteria.Myxococcota.A_1
GCA.015473125.1.Eukaryota.Viridiplantae_GHP06844.1	GCA.015473125.1.Eukaryota.Viridiplantae_1
GCA.000188695.1.Eukaryota.Choanoflagellata_EGD80517.1	GCA.000188695.1.Eukaryota.Choanoflagellata_1
GCA.002841995.1.Bacteria.Chloroflexota_PHBS01000140.1_5	GCA.002841995.1.Bacteria.Chloroflexota_1
GCA.002451015.1.Bacteria.Acidobacteriota_DKBB01000128.1_5	GCA.002451015.1.Bacteria.Acidobacteriota_1
GCA.003223995.1.Bacteria.Acidobacteriota_QHYA01000039.1_8	GCA.003223995.1.Bacteria.Acidobacteriota_1
GCA.001664505.1.Bacteria.Acidobacteriota_CP011806.1_465	GCA.001664505.1.Bacteria.Acidobacteriota_1
GCA.003152095.1.Bacteria.Acidobacteriota_PLZI01000034.1_31	GCA.003152095.1.Bacteria.Acidobacteriota_1
GCA.002291985.1.Bacteria.Firmicutes.E_DBBB01000060.1_6	GCA.002291985.1.Bacteria.Firmicutes.E_1
GCA.002796105.1.Bacteria.Omnitrophota_PCVX01000075.1_23	GCA.002796105.1.Bacteria.Omnitrophota_1
GCF.000091205.1.Eukaryota.Rhodophyta_XP_005537348.1	GCF.000091205.1.Eukaryota.Rhodophyta_1
GCA.002780065.1.Bacteria.UBA8481_PEWQ01000080.1_28	GCA.002780065.1.Bacteria.UBA8481_1
GCA.002011835.1.Bacteria.Desulfobacterota_MTPE01000412.1_4	GCA.002011835.1.Bacteria.Desulfobacterota_1
GCA.002376005.1.Bacteria.Firmicutes.E_DFNJ01000004.1_20	GCA.002376005.1.Bacteria.Firmicutes.E_1
GCA.001443375.1.Bacteria.Chloroflexota_LDXM01000006.1_78	GCA.001443375.1.Bacteria.Chloroflexota_1
GCA.003138355.1.Bacteria.Actinobacteriota_PLFX01000031.1_9	GCA.003138355.1.Bacteria.Actinobacteriota_1
GCA.003138355.1.Bacteria.Actinobacteriota_PLFX01000021.1_41	GCA.003138355.1.Bacteria.Actinobacteriota_2
GCA.003243965.1.Bacteria.Chloroflexota_QHBO01000017.1_100	GCA.003243965.1.Bacteria.Chloroflexota_1
GCA.001464275.1.Bacteria.Actinobacteriota_LNFL01000179.1_11	GCA.001464275.1.Bacteria.Actinobacteriota_1
GCF.002277955.1.Bacteria.Planctomycetota_NZ_CP018477.1_195	GCF.002277955.1.Bacteria.Planctomycetota_1
GCA.002898795.1.Bacteria.Desulfobacterota.B_BEIG01000007.1_11	GCA.002898795.1.Bacteria.Desulfobacterota.B_1
GCA.002255365.1.Bacteria.Proteobacteria_NCBI01000015.1_31	GCA.002255365.1.Bacteria.Proteobacteria_1
GCA.002298155.1.Bacteria.Acidobacteriota_DBME01000347.1_8	GCA.002298155.1.Bacteria.Acidobacteriota_1
GCA.002686915.1.Bacteria.ARS69_NYYY01000013.1_8	GCA.002686915.1.Bacteria.ARS69_1
GCA.002696345.1.Bacteria.Myxococcota_NZRT01000057.1_56	GCA.002696345.1.Bacteria.Myxococcota_1
GCA.003223145.1.Bacteria.Acidobacteriota_QHXY01000228.1_4	GCA.003223145.1.Bacteria.Acidobacteriota_1
GCA.002686955.1.Bacteria.Gemmatimonadota.A_NYZA01000093.1_21	GCA.002686955.1.Bacteria.Gemmatimonadota.A_1
GCA.002731215.1.Bacteria.Acidobacteriota_PCAP01000051.1_6	GCA.002731215.1.Bacteria.Acidobacteriota_1
GCA.002746235.1.Bacteria.Planctomycetota_NVWJ01000006.1_179	GCA.002746235.1.Bacteria.Planctomycetota_1
GCA.002748355.1.Bacteria.Planctomycetota_PDSF01000050.1_4	GCA.002748355.1.Bacteria.Planctomycetota_1
GCA.002897695.1.Bacteria.BMS3Abin14_BDTG01000046.1_100	GCA.002897695.1.Bacteria.BMS3Abin14_1
GCA.002898535.1.Bacteria.Acidobacteriota_BEHN01000006.1_84	GCA.002898535.1.Bacteria.Acidobacteriota_1
GCA.003509045.1.Bacteria.Planctomycetota_DODI01000271.1_7	GCA.003509045.1.Bacteria.Planctomycetota_1
GCA.002311335.1.Bacteria.Desulfobacterota.B_DBZX01000082.1_20	GCA.002311335.1.Bacteria.Desulfobacterota.B_1
GCA.002347645.1.Bacteria.Actinobacteriota_DDYF01000029.1_19	GCA.002347645.1.Bacteria.Actinobacteriota_1
GCA.002345475.1.Bacteria.Firmicutes.H_DDWC01000059.1_2	GCA.002345475.1.Bacteria.Firmicutes.H_1
GCA.002683135.1.Bacteria.Planctomycetota_NYSS01000047.1_42	GCA.002683135.1.Bacteria.Planctomycetota_1
GCA.002699025.1.Bacteria.Myxococcota_PABA01000075.1_15	GCA.002699025.1.Bacteria.Myxococcota_1
GCA.001767695.1.Bacteria.Actinobacteriota_MELR01000023.1_76	GCA.001767695.1.Bacteria.Actinobacteriota_1
GCF.000737335.2.Bacteria.Proteobacteria_NZ_JMCC02000090.1_13	GCF.000737335.2.Bacteria.Proteobacteria_1
GCA.002347965.1.Bacteria.UBA2233_DDYN01000039.1_32	GCA.002347965.1.Bacteria.UBA2233_1
GCA.003220615.1.Bacteria.Methylomirabilota_QHTB01000014.1_18	GCA.003220615.1.Bacteria.Methylomirabilota_1
GCA.002898555.1.Bacteria.Armatimonadota_BEHR01000014.1_39	GCA.002898555.1.Bacteria.Armatimonadota_1
GCA.002127415.1.Bacteria.AABM5.125.24_MWJR01000253.1_2	GCA.002127415.1.Bacteria.AABM5.125.24_1
GCA.002338715.1.Bacteria.Planctomycetota_DDIR01000073.1_15	GCA.002338715.1.Bacteria.Planctomycetota_1
GCA.001798605.1.Bacteria.Myxococcota_MGST01000014.1_6	GCA.001798605.1.Bacteria.Myxococcota_1
GCA.001784175.1.Bacteria.Lindowbacteria_MFPR01000013.1_24	GCA.001784175.1.Bacteria.Lindowbacteria_1
GCA.003136555.1.Bacteria.Planctomycetota_PLEW01000043.1_19	GCA.003136555.1.Bacteria.Planctomycetota_1
GCA.002731275.1.Bacteria.Myxococcota_PCBK01000029.1_61	GCA.002731275.1.Bacteria.Myxococcota_1
GCA.002344285.1.Bacteria.Myxococcota_DDTA01000287.1_4	GCA.002344285.1.Bacteria.Myxococcota_1
GCA.001775395.1.Bacteria.Zixibacteria_MEWP01000112.1_12	GCA.001775395.1.Bacteria.Zixibacteria_1
GCA.001777915.1.Bacteria.Edwardsbacteria_MFFN01000001.1_121	GCA.001777915.1.Bacteria.Edwardsbacteria_1
GCA.002863065.1.Bacteria.Myxococcota_PKDL01000160.1_4	GCA.002863065.1.Bacteria.Myxococcota_1
GCA.002327305.1.Bacteria.Acidobacteriota_DCUZ01000111.1_14	GCA.002327305.1.Bacteria.Acidobacteriota_1
GCA.002722565.1.Bacteria.Actinobacteriota_PBMG01000017.1_49	GCA.002722565.1.Bacteria.Actinobacteriota_1
GCA.003162395.1.Bacteria.Actinobacteriota_PMON01000078.1_61	GCA.003162395.1.Bacteria.Actinobacteriota_1
GCA.003140175.1.Bacteria.Actinobacteriota_PLJD01000046.1_11	GCA.003140175.1.Bacteria.Actinobacteriota_1
GCA.003157385.1.Bacteria.Actinobacteriota_PMJJ01000067.1_2	GCA.003157385.1.Bacteria.Actinobacteriota_1
GCA.003223635.1.Bacteria.Acidobacteriota_QHVS01000069.1_14	GCA.003223635.1.Bacteria.Acidobacteriota_1
GCA.002375895.1.Bacteria.Firmicutes.E_DFND01000059.1_9	GCA.002375895.1.Bacteria.Firmicutes.E_1
GCF.003443735.1.Bacteria.Actinobacteriota_NZ_CP031969.1_4638	GCF.003443735.1.Bacteria.Actinobacteriota_1
GCF.003047285.1.Bacteria.Actinobacteriota_NZ_PZYX01000001.1_325	GCF.003047285.1.Bacteria.Actinobacteriota_1
GCF.900106035.1.Bacteria.Actinobacteriota_NZ_FNUC01000004.1_1950	GCF.900106035.1.Bacteria.Actinobacteriota_1
GCF.000384115.1.Bacteria.Actinobacteriota_NZ_KB913029.1_589	GCF.000384115.1.Bacteria.Actinobacteriota_1
GCF.004348535.1.Bacteria.Actinobacteriota_NZ_SMJX01000072.1_10	GCF.004348535.1.Bacteria.Actinobacteriota_1
GCF.000015025.1.Bacteria.Actinobacteriota_NC_008578.1_173	GCF.000015025.1.Bacteria.Actinobacteriota_1
GCF.001942305.1.Bacteria.Actinobacteriota_NZ_MKKE01000029.1_50	GCF.001942305.1.Bacteria.Actinobacteriota_1
GCF.001591405.1.Bacteria.Actinobacteria_NZ_BCUV01000003.1_22	GCF.001591405.1.Bacteria.Actinobacteria_1
GCF.000969705.1.Bacteria.Actinobacteriota_NZ_KQ033901.1_1689	GCF.000969705.1.Bacteria.Actinobacteriota_1
GCA.003021615.1.Bacteria.Actinobacteriota_PXPH01000058.1_29	GCA.003021615.1.Bacteria.Actinobacteriota_1
GCF.001029505.1.Bacteria.Actinobacteriota_NZ_LEKH01000005.1_198	GCF.001029505.1.Bacteria.Actinobacteriota_1
GCA.001797815.1.Bacteria.RBG.13.61.14_MGQK01000009.1_54	GCA.001797815.1.Bacteria.RBG.13.61.14_1
GCA.002841945.1.Bacteria.Myxococcota_PHBI01000019.1_69	GCA.002841945.1.Bacteria.Myxococcota_1
GCA.002897715.1.Bacteria.Actinobacteriota_BDUA01000009.1_60	GCA.002897715.1.Bacteria.Actinobacteriota_1
GCA.003242195.1.Bacteria.Firmicutes.E_QGUQ01000082.1_7	GCA.003242195.1.Bacteria.Firmicutes.E_1
GCA.002352645.1.Bacteria.Actinobacteriota_DEIU01000006.1_25	GCA.002352645.1.Bacteria.Actinobacteriota_1
GCF.000024605.1.Bacteria.Firmicutes.B_NC_013385.1_932	GCF.000024605.1.Bacteria.Firmicutes.B_1
GCA.003235715.1.Bacteria.Nitrospirota_QJVM01000035.1_23	GCA.003235715.1.Bacteria.Nitrospirota_1
GCA.002335385.1.Bacteria.Acidobacteriota_DCVK01000062.1_20	GCA.002335385.1.Bacteria.Acidobacteriota_1
GCA.002364485.1.Bacteria.Planctomycetota_DEYK01000057.1_58	GCA.002364485.1.Bacteria.Planctomycetota_1
GCA.002704825.1.Bacteria.Planctomycetota_PAIY01000123.1_34	GCA.002704825.1.Bacteria.Planctomycetota_1
GCA.001799695.1.Bacteria.Elusimicrobiota_MGTY01000045.1_6	GCA.001799695.1.Bacteria.Elusimicrobiota_1
GCF.000170755.1.Bacteria.Verrucomicrobiota_NZ_ABCK01000034.1_42	GCF.000170755.1.Bacteria.Verrucomicrobiota_1
GCA.001789205.1.Bacteria.Fibrobacterota_MFYT01000021.1_30	GCA.001789205.1.Bacteria.Fibrobacterota_1
GCA.003246265.1.Bacteria.Verrucomicrobiota_QKAU01000014.1_17	GCA.003246265.1.Bacteria.Verrucomicrobiota_1
GCA.002708005.1.Bacteria.Verrucomicrobiota_PAOJ01000010.1_8	GCA.002708005.1.Bacteria.Verrucomicrobiota_1
GCA.002717225.1.Bacteria.Proteobacteria_PBDG01000073.1_29	GCA.002717225.1.Bacteria.Proteobacteria_1
GCA.003164675.1.Bacteria.Verrucomicrobiota_PLTX01000066.1_16	GCA.003164675.1.Bacteria.Verrucomicrobiota_1
GCA.003242895.1.Bacteria.Margulisbacteria_QKMY01000064.1_17	GCA.003242895.1.Bacteria.Margulisbacteria_1
GCA.003219195.1.Bacteria.Verrucomicrobiota_QHPX01000068.1_12	GCA.003219195.1.Bacteria.Verrucomicrobiota_1
GCA.001803235.1.Bacteria.Verrucomicrobiota_MHBL01000491.1_2	GCA.001803235.1.Bacteria.Verrucomicrobiota_1
GCF.900105685.1.Bacteria.Verrucomicrobiota_NZ_LT629781.1_581	GCF.900105685.1.Bacteria.Verrucomicrobiota_1
GCA.002382525.1.Bacteria.Verrucomicrobiota_DFYA01000156.1_2	GCA.002382525.1.Bacteria.Verrucomicrobiota_1
GCA.002292925.1.Bacteria.Chloroflexota_DBCF01000082.1_13	GCA.002292925.1.Bacteria.Chloroflexota_1
GCF.000092845.1.Bacteria.Spirochaetota_NC_014150.1_323	GCF.000092845.1.Bacteria.Spirochaetota_1
GCA.003477045.1.Bacteria.Delongbacteria_DMTS01000072.1_7	GCA.003477045.1.Bacteria.Delongbacteria_1
GCA.001771505.1.Bacteria.Margulisbacteria_MEUA01000009.1_24	GCA.001771505.1.Bacteria.Margulisbacteria_1
GCA.001829315.1.Bacteria.Spirochaetota_MIAY01000014.1_87	GCA.001829315.1.Bacteria.Spirochaetota_1
GCA.002402635.1.Bacteria.Deferribacterota_DHGE01000004.1_2	GCA.002402635.1.Bacteria.Deferribacterota_1
GCF.000166335.1.Bacteria.Firmicutes.A_NC_014657.1_696	GCF.000166335.1.Bacteria.Firmicutes.A_1
GCA.002450835.1.Bacteria.Chloroflexota_DKAM01000006.1_20	GCA.002450835.1.Bacteria.Chloroflexota_1
GCA.002877955.1.Bacteria.Caldisericota_PNIL01000020.1_7	GCA.002877955.1.Bacteria.Caldisericota_1
GCF.000328625.1.Bacteria.Firmicutes.F_NC_019978.1_1205	GCF.000328625.1.Bacteria.Firmicutes.F_1
GCA.002717805.1.Bacteria.Chloroflexota_PBBS01000020.1_4	GCA.002717805.1.Bacteria.Chloroflexota_1
GCA.002478245.1.Bacteria.UBP18_DLMW01000083.1_2	GCA.002478245.1.Bacteria.UBP18_1
GCA.002418765.1.Bacteria.Firmicutes.B_DIET01000010.1_44	GCA.002418765.1.Bacteria.Firmicutes.B_1
GCA.003070825.1.Bacteria.Firmicutes.F_QBLP01000041.1_8	GCA.003070825.1.Bacteria.Firmicutes.F_1
GCA.001513145.1.Bacteria.Firmicutes.G_LFSP01000029.1_22	GCA.001513145.1.Bacteria.Firmicutes.G_1
GCA.002452295.1.Bacteria.Firmicutes.G_DKEX01000076.1_12	GCA.002452295.1.Bacteria.Firmicutes.G_1
GCF.002607855.1.Bacteria.Firmicutes.B_NZ_AWQQ01000047.1_92	GCF.002607855.1.Bacteria.Firmicutes.B_1
GCA.000987045.1.Bacteria.Firmicutes.B_LAKY01000032.1_40	GCA.000987045.1.Bacteria.Firmicutes.B_1
GCA.002375925.1.Bacteria.Firmicutes.E_DFNE01000132.1_8	GCA.002375925.1.Bacteria.Firmicutes.E_1
GCA.002352935.1.Bacteria.Firmicutes.B_DDHO01000102.1_5	GCA.002352935.1.Bacteria.Firmicutes.B_1
GCA.003242675.1.Bacteria.Firmicutes.E_QGVE01000068.1_8	GCA.003242675.1.Bacteria.Firmicutes.E_1
GCA.001830835.1.Bacteria.Desulfobacterota_MICJ01000067.1_38	GCA.001830835.1.Bacteria.Desulfobacterota_1
GCF.002207765.1.Bacteria.Firmicutes.B_NZ_BDGJ01000126.1_53	GCF.002207765.1.Bacteria.Firmicutes.B_1
GCA.002398485.1.Bacteria.Firmicutes.B_DGYV01000058.1_17	GCA.002398485.1.Bacteria.Firmicutes.B_1
GCA.003503675.1.Bacteria.Cyanobacteria_DOBT01000259.1_21	GCA.003503675.1.Bacteria.Cyanobacteria_1
GCA.001513545.1.Bacteria.Firmicutes.B_LFTQ01000170.1_14	GCA.001513545.1.Bacteria.Firmicutes.B_1
GCA.001513125.1.Bacteria.DTU030_LFSN01000094.1_6	GCA.001513125.1.Bacteria.DTU030_1
GCF.002224645.1.Bacteria.Firmicutes.B_NZ_CP022121.1_1151	GCF.002224645.1.Bacteria.Firmicutes.B_1
GCA.002329525.1.Bacteria.Firmicutes.C_DCTI01000268.1_7	GCA.002329525.1.Bacteria.Firmicutes.C_1
GCF.002257705.1.Bacteria.Firmicutes.C_NZ_LSLK01000072.1_85	GCF.002257705.1.Bacteria.Firmicutes.C_1
GCF.000430605.1.Bacteria.Firmicutes.C_WP_018702385.1	GCF.000430605.1.Bacteria.Firmicutes.C_1
GCA.002366545.1.Bacteria.Actinobacteriota_DFBH01000036.1_4	GCA.002366545.1.Bacteria.Actinobacteriota_1
GCA.001768645.1.Bacteria.Actinobacteriota_MELK01000040.1_118	GCA.001768645.1.Bacteria.Actinobacteriota_1
GCA.001871795.1.Bacteria.Actinobacteriota_MNXI01000058.1_5	GCA.001871795.1.Bacteria.Actinobacteriota_1
GCA.002402105.1.Bacteria.UBP17_NVVD01000001.1_468	GCA.002402105.1.Bacteria.UBP17_1
GCF.900142995.1.Bacteria.Firmicutes.A_NZ_FRCR01000005.1_120	GCF.900142995.1.Bacteria.Firmicutes.A_1
GCF.000020005.1.Bacteria.Firmicutes.D_NC_010718.1_508	GCF.000020005.1.Bacteria.Firmicutes.D_1
GCA.002376045.1.Bacteria.Firmicutes.A_DFNM01000217.1_8	GCA.002376045.1.Bacteria.Firmicutes.A_1
GCF.900107485.1.Bacteria.Firmicutes.A_NZ_FNQE01000010.1_49	GCF.900107485.1.Bacteria.Firmicutes.A_1
GCF.002252565.1.Bacteria.Firmicutes.A_NZ_NPML01000019.1_298	GCF.002252565.1.Bacteria.Firmicutes.A_1
GCA.003527145.1.Bacteria.Firmicutes.A_DPSW01000062.1_8	GCA.003527145.1.Bacteria.Firmicutes.A_1
GCF.900111575.1.Bacteria.Firmicutes.D_NZ_FOIF01000013.1_15	GCF.900111575.1.Bacteria.Firmicutes.D_1
GCF.001049895.1.Bacteria.Firmicutes_NZ_CVPE01000006.1_1206	GCF.001049895.1.Bacteria.Firmicutes_1
GCF.004522215.1.Bacteria.Firmicutes_NZ_SDLR01000008.1_7	GCF.004522215.1.Bacteria.Firmicutes_1
GCF.002902625.1.Bacteria.Firmicutes_NZ_PPRG01000057.1_7	GCF.002902625.1.Bacteria.Firmicutes_1
GCF.001742305.1.Bacteria.Firmicutes_NZ_MJAT01000033.1_194	GCF.001742305.1.Bacteria.Firmicutes_1
GCF.000503775.1.Bacteria.Firmicutes_NZ_KI629785.1_994	GCF.000503775.1.Bacteria.Firmicutes_1
GCF.000218765.1.Bacteria.Firmicutes_WP_007504460.1	GCF.000218765.1.Bacteria.Firmicutes_1
GCF.900099895.1.Bacteria.Firmicutes_NZ_FNDY01000052.1_11	GCF.900099895.1.Bacteria.Firmicutes_1
