tips	new_tips
GCF.000194625.1.Archaea.Halobacteriota_NC_015320.1_274	GCF.000194625.1.Archaea.Halobacteriota_1
GCA.002375895.1.Bacteria.Firmicutes.E_DFND01000067.1_1	GCA.002375895.1.Bacteria.Firmicutes.E_1
GCA.002897715.1.Bacteria.Actinobacteriota_BDUA01000009.1_62	GCA.002897715.1.Bacteria.Actinobacteriota_1
GCA.001795235.1.Bacteria.Chloroflexota_MGNZ01000066.1_6	GCA.001795235.1.Bacteria.Chloroflexota_1
GCA.003223145.1.Bacteria.Acidobacteriota_QHXY01000228.1_5	GCA.003223145.1.Bacteria.Acidobacteriota_1
GCA.003242195.1.Bacteria.Firmicutes.E_QGUQ01000372.1_3	GCA.003242195.1.Bacteria.Firmicutes.E_1
GCA.002010365.1.Bacteria.Bipolaricaulota_MTNL01000245.1_5	GCA.002010365.1.Bacteria.Bipolaricaulota_1
GCF.000195295.1.Bacteria.Desulfobacterota_NC_015388.1_1082	GCF.000195295.1.Bacteria.Desulfobacterota_1
GCA.001784175.1.Bacteria.Lindowbacteria_MFPR01000004.1_9	GCA.001784175.1.Bacteria.Lindowbacteria_1
GCF.002109495.1.Bacteria.Proteobacteria_NZ_LVJN01000015.1_289	GCF.002109495.1.Bacteria.Proteobacteria_1
GCA.002405475.1.Bacteria.Proteobacteria_DHLX01000009.1_14	GCA.002405475.1.Bacteria.Proteobacteria_1
GCF.000374645.1.Bacteria.Proteobacteria_NZ_KB894806.1_85	GCF.000374645.1.Bacteria.Proteobacteria_1
GCA.002255365.1.Bacteria.Proteobacteria_NCBI01000022.1_8	GCA.002255365.1.Bacteria.Proteobacteria_1
GCF.900112605.1.Bacteria.Proteobacteria_NZ_FOMJ01000001.1_449	GCF.900112605.1.Bacteria.Proteobacteria_1
GCF.000021985.1.Bacteria.Proteobacteria_NC_011901.1_2123	GCF.000021985.1.Bacteria.Proteobacteria_1
GCA.002386945.1.Bacteria.Proteobacteria_DGKH01000061.1_1	GCA.002386945.1.Bacteria.Proteobacteria_1
GCA.002420425.1.Bacteria.Proteobacteria_DIIC01000051.1_15	GCA.002420425.1.Bacteria.Proteobacteria_1
GCF.001051235.1.Bacteria.Proteobacteria_NZ_CBTJ020000001.1_15	GCF.001051235.1.Bacteria.Proteobacteria_1
GCA.002292285.1.Bacteria.Proteobacteria_DBBP01000017.1_82	GCA.002292285.1.Bacteria.Proteobacteria_1
GCA.002796975.1.Bacteria.Proteobacteria_PEKV01000004.1_414	GCA.002796975.1.Bacteria.Proteobacteria_1
GCA.002722885.1.Bacteria.Proteobacteria_PBNE01000003.1_34	GCA.002722885.1.Bacteria.Proteobacteria_1
GCA.002723345.1.Bacteria.Proteobacteria_PBNV01000062.1_26	GCA.002723345.1.Bacteria.Proteobacteria_1
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000025.1_12	GCA.002348365.1.Bacteria.Proteobacteria_1
GCA.002717185.1.Bacteria.Proteobacteria_PBDC01000110.1_1	GCA.002717185.1.Bacteria.Proteobacteria_1
GCA.002717225.1.Bacteria.Proteobacteria_PBDG01000046.1_23	GCA.002717225.1.Bacteria.Proteobacteria_1
GCA.002686135.1.Bacteria.Proteobacteria_NZAO01000014.1_18	GCA.002686135.1.Bacteria.Proteobacteria_1
GCA.002457765.1.Bacteria.Proteobacteria_NTKW01000037.1_5	GCA.002457765.1.Bacteria.Proteobacteria_1
GCF.002148795.1.Bacteria.Proteobacteria_NZ_MPOB01000002.1_121	GCF.002148795.1.Bacteria.Proteobacteria_1
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000004.1_60	GCF.006980715.1.Bacteria.Proteobacteria_1
GCA.002898275.1.Bacteria.Proteobacteria_BEIQ01000004.1_178	GCA.002898275.1.Bacteria.Proteobacteria_1
GCF.002798435.1.Bacteria.Proteobacteria_WP_206420097.1	GCF.002798435.1.Bacteria.Proteobacteria_1
GCA.002709155.1.Bacteria.Proteobacteria_PAQA01000007.1_3	GCA.002709155.1.Bacteria.Proteobacteria_1
GCA.003280605.1.Bacteria.Proteobacteria_QCEM01000028.1_2	GCA.003280605.1.Bacteria.Proteobacteria_1
GCF.900172325.1.Bacteria.Proteobacteria_NZ_FWFR01000003.1_101	GCF.900172325.1.Bacteria.Proteobacteria_1
GCF.000315795.1.Bacteria.Proteobacteria_NZ_ANHY01000012.1_44	GCF.000315795.1.Bacteria.Proteobacteria_1
GCA.006969625.1.Bacteria.Proteobacteria_CP030885.1_1199	GCA.006969625.1.Bacteria.Proteobacteria_1
GCA.002731375.1.Bacteria.Proteobacteria_PCBT01000054.1_53	GCA.002731375.1.Bacteria.Proteobacteria_1
GCA.002238885.1.Bacteria.Proteobacteria_MPNF01000258.1_1	GCA.002238885.1.Bacteria.Proteobacteria_1
GCA.002721365.1.Bacteria.Proteobacteria_PBKC01000052.1_59	GCA.002721365.1.Bacteria.Proteobacteria_1
GCA.003454415.1.Bacteria.Proteobacteria_DMKG01000102.1_14	GCA.003454415.1.Bacteria.Proteobacteria_1
GCF.900102465.1.Bacteria.Proteobacteria_NZ_FNBW01000009.1_26	GCF.900102465.1.Bacteria.Proteobacteria_1
GCF.000264455.2.Bacteria.Proteobacteria_NC_017956.1_1213	GCF.000264455.2.Bacteria.Proteobacteria_1
GCF.001613805.1.Bacteria.Proteobacteria_NZ_LPVY01000007.1_62	GCF.001613805.1.Bacteria.Proteobacteria_1
GCF.002251795.1.Bacteria.Proteobacteria_NZ_NOXU01000030.1_336	GCF.002251795.1.Bacteria.Proteobacteria_1
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000013.1_70	GCF.003258945.1.Bacteria.Proteobacteria_1
GCF.003173035.1.Bacteria.Proteobacteria_NZ_QGLE01000014.1_23	GCF.003173035.1.Bacteria.Proteobacteria_1
GCA.002340345.1.Bacteria.Proteobacteria_DDLW01000266.1_6	GCA.002340345.1.Bacteria.Proteobacteria_1
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000006.1_257	GCF.900167455.1.Bacteria.Proteobacteria_1
GCA.002937675.1.Bacteria.Proteobacteria_PTKJ01000011.1_21	GCA.002937675.1.Bacteria.Proteobacteria_1
GCF.900111015.1.Bacteria.Proteobacteria_NZ_FOFS01000003.1_294	GCF.900111015.1.Bacteria.Proteobacteria_1
GCA.002451085.1.Bacteria.Proteobacteria_DKBE01000055.1_42	GCA.002451085.1.Bacteria.Proteobacteria_1
GCF.003612015.1.Bacteria.Proteobacteria_NZ_RARB01000010.1_190	GCF.003612015.1.Bacteria.Proteobacteria_1
GCA.002862435.1.Bacteria.Proteobacteria_PKDC01000017.1_30	GCA.002862435.1.Bacteria.Proteobacteria_1
GCF.001697225.1.Bacteria.Proteobacteria_NZ_CP014671.1_1872	GCF.001697225.1.Bacteria.Proteobacteria_1
GCA.002868855.1.Bacteria.Proteobacteria_PKUM01000041.1_35	GCA.002868855.1.Bacteria.Proteobacteria_1
GCA.002631715.1.Bacteria.Proteobacteria_MRSX01000001.1_126	GCA.002631715.1.Bacteria.Proteobacteria_1
GCA.001447805.1.Bacteria.Proteobacteria_CP013099.1_2435	GCA.001447805.1.Bacteria.Proteobacteria_1
GCA.001464965.1.Bacteria.Proteobacteria_LNEJ01000056.1_51	GCA.001464965.1.Bacteria.Proteobacteria_1
GCA.002840095.1.Bacteria.Proteobacteria_PGZL01000007.1_107	GCA.002840095.1.Bacteria.Proteobacteria_1
GCA.001735895.1.Bacteria.Proteobacteria_DS021198.1_68	GCA.001735895.1.Bacteria.Proteobacteria_1
GCA.002432655.1.Bacteria.Proteobacteria_DJFZ01000005.1_5	GCA.002432655.1.Bacteria.Proteobacteria_1
GCA.002746645.1.Bacteria.Proteobacteria_PDPU01000025.1_52	GCA.002746645.1.Bacteria.Proteobacteria_1
GCF.001399755.1.Bacteria.Proteobacteria_NZ_LJCP01000010.1_525	GCF.001399755.1.Bacteria.Proteobacteria_1
GCF.000024725.1.Bacteria.Proteobacteria_NC_013960.1_2453	GCF.000024725.1.Bacteria.Proteobacteria_1
GCA.002389045.1.Bacteria.Proteobacteria_DGNS01000005.1_350	GCA.002389045.1.Bacteria.Proteobacteria_1
GCA.002007425.1.Bacteria.Proteobacteria_MUGK01000187.1_6	GCA.002007425.1.Bacteria.Proteobacteria_1
GCF.001614315.2.Bacteria.Proteobacteria_NZ_LVEG02000001.1_350	GCF.001614315.2.Bacteria.Proteobacteria_1
GCF.002020875.1.Bacteria.Proteobacteria_WP_078483342.1	GCF.002020875.1.Bacteria.Proteobacteria_1
GCF.002958735.1.Bacteria.Proteobacteria_NZ_PPGH01000037.1_94	GCF.002958735.1.Bacteria.Proteobacteria_1
GCF.003052605.1.Bacteria.Proteobacteria_NZ_QASO01000087.1_2	GCF.003052605.1.Bacteria.Proteobacteria_1
GCA.002352565.1.Bacteria.Proteobacteria_DEIQ01000118.1_4	GCA.002352565.1.Bacteria.Proteobacteria_1
GCF.000284615.1.Bacteria.Proteobacteria_NC_017067.1_373	GCF.000284615.1.Bacteria.Proteobacteria_1
GCA.001872725.1.Bacteria.Proteobacteria_MNWR01000102.1_13	GCA.001872725.1.Bacteria.Proteobacteria_1
GCF.001641825.1.Bacteria.Proteobacteria_NZ_LRFH01000016.1_184	GCF.001641825.1.Bacteria.Proteobacteria_1
GCF.002940605.1.Bacteria.Proteobacteria_WP_128420033.1	GCF.002940605.1.Bacteria.Proteobacteria_1
GCA.002722565.1.Bacteria.Actinobacteriota_PBMG01000001.1_171	GCA.002722565.1.Bacteria.Actinobacteriota_1
GCA.002683135.1.Bacteria.Planctomycetota_NYSS01000110.1_19	GCA.002683135.1.Bacteria.Planctomycetota_1
GCA.002364485.1.Bacteria.Planctomycetota_DEYK01000052.1_30	GCA.002364485.1.Bacteria.Planctomycetota_1
GCA.003290465.1.Bacteria.Sumerlaeota_CP030759.1_2162	GCA.003290465.1.Bacteria.Sumerlaeota_1
GCA.002862435.1.Bacteria.Proteobacteria_PKDC01000043.1_1	GCA.002862435.1.Bacteria.Proteobacteria_2
GCA.002746235.1.Bacteria.Planctomycetota_NVWJ01000006.1_140	GCA.002746235.1.Bacteria.Planctomycetota_1
GCA.003023725.1.Bacteria.Firmicutes.E_PXYT01000009.1_86	GCA.003023725.1.Bacteria.Firmicutes.E_1
GCA.001769805.1.Bacteria.Bdellovibrionota_MEPO01000032.1_98	GCA.001769805.1.Bacteria.Bdellovibrionota_1
GCF.003097315.1.Bacteria.Proteobacteria_NZ_QDDL01000001.1_132	GCF.003097315.1.Bacteria.Proteobacteria_1
GCA.002721815.1.Bacteria.Myxococcota_PBLQ01000028.1_5	GCA.002721815.1.Bacteria.Myxococcota_1
GCA.002699025.1.Bacteria.Myxococcota_PABA01000027.1_32	GCA.002699025.1.Bacteria.Myxococcota_1
GCF.001280305.1.Bacteria.Bacteroidota_NZ_CP012623.1_2997	GCF.001280305.1.Bacteria.Bacteroidota_1
GCA.002763895.1.Bacteria.Bacteroidota_NSLH01000018.1_9	GCA.002763895.1.Bacteria.Bacteroidota_1
GCA.001567115.1.Bacteria.OLB16_LMZT01000178.1_30	GCA.001567115.1.Bacteria.OLB16_1
GCA.003477185.1.Bacteria.Verrucomicrobiota_DMTJ01000206.1_4	GCA.003477185.1.Bacteria.Verrucomicrobiota_1
GCA.002715375.1.Bacteria.Bdellovibrionota_PAZA01000077.1_20	GCA.002715375.1.Bacteria.Bdellovibrionota_1
GCA.002429065.1.Bacteria.Verrucomicrobiota_DIYN01000030.1_17	GCA.002429065.1.Bacteria.Verrucomicrobiota_1
GCA.003137095.1.Bacteria.Proteobacteria_PLET01000129.1_12	GCA.003137095.1.Bacteria.Proteobacteria_1
GCA.001805375.1.Bacteria.Omnitrophota_MHFY01000136.1_43	GCA.001805375.1.Bacteria.Omnitrophota_1
GCA.002084765.1.Bacteria.4572.55_NBMB01000029.1_38	GCA.002084765.1.Bacteria.4572.55_1
GCA.002323895.1.Bacteria.Verrucomicrobiota_DCQM01000152.1_9	GCA.002323895.1.Bacteria.Verrucomicrobiota_1
GCA.002746185.1.Bacteria.Hydrogenedentota_NVWG01000145.1_4	GCA.002746185.1.Bacteria.Hydrogenedentota_1
GCA.003155415.1.Bacteria.Proteobacteria_PMCP01000101.1_5	GCA.003155415.1.Bacteria.Proteobacteria_1
GCA.002688175.1.Bacteria.Proteobacteria_NZCC01000010.1_24	GCA.002688175.1.Bacteria.Proteobacteria_1
GCA.002707655.1.Bacteria.SAR324_PANO01000054.1_11	GCA.002707655.1.Bacteria.SAR324_1
GCA.002747255.1.Bacteria.Acidobacteriota_PDUC01000043.1_29	GCA.002747255.1.Bacteria.Acidobacteriota_1
GCA.003230085.1.Bacteria.Proteobacteria_QIGV01000042.1_7	GCA.003230085.1.Bacteria.Proteobacteria_1
GCA.001780165.1.Bacteria.Eisenbacteria_MFFQ01000024.1_8	GCA.001780165.1.Bacteria.Eisenbacteria_1
GCA.001664505.1.Bacteria.Acidobacteriota_CP011806.1_464	GCA.001664505.1.Bacteria.Acidobacteriota_1
GCA.002699105.1.Bacteria.Bacteroidota_PABJ01000130.1_10	GCA.002699105.1.Bacteria.Bacteroidota_1
GCA.001804315.1.Bacteria.Omnitrophota_MHFT01000104.1_4	GCA.001804315.1.Bacteria.Omnitrophota_1
GCA.001805375.1.Bacteria.Omnitrophota_MHFY01000077.1_16	GCA.001805375.1.Bacteria.Omnitrophota_2
GCF.000177635.2.Bacteria.Chrysiogenota_NC_014836.1_1794	GCF.000177635.2.Bacteria.Chrysiogenota_1
GCF.001553315.1.Bacteria.Firmicutes.C_WP_060924035.1	GCF.001553315.1.Bacteria.Firmicutes.C_1
GCA.002376005.1.Bacteria.Firmicutes.E_DFNJ01000015.1_7	GCA.002376005.1.Bacteria.Firmicutes.E_1
GCA.002011835.1.Bacteria.Desulfobacterota_MTPE01000305.1_4	GCA.002011835.1.Bacteria.Desulfobacterota_1
GCA.001464275.1.Bacteria.Actinobacteriota_LNFL01000132.1_23	GCA.001464275.1.Bacteria.Actinobacteriota_1
GCF.000192575.1.Bacteria.Proteobacteria_NZ_GL876933.1_802	GCF.000192575.1.Bacteria.Proteobacteria_1
GCA.002311335.1.Bacteria.Desulfobacterota.B_DBZX01000006.1_13	GCA.002311335.1.Bacteria.Desulfobacterota.B_1
GCA.003219195.1.Bacteria.Verrucomicrobiota_QHPX01000093.1_24	GCA.003219195.1.Bacteria.Verrucomicrobiota_1
GCF.900105685.1.Bacteria.Verrucomicrobiota_NZ_LT629781.1_1018	GCF.900105685.1.Bacteria.Verrucomicrobiota_1
GCA.003222815.1.Bacteria.Acidobacteriota_QHXC01000383.1_9	GCA.003222815.1.Bacteria.Acidobacteriota_1
GCA.002327305.1.Bacteria.Acidobacteriota_DCUZ01000111.1_17	GCA.002327305.1.Bacteria.Acidobacteriota_1
GCA.003223635.1.Bacteria.Acidobacteriota_QHVS01000069.1_13	GCA.003223635.1.Bacteria.Acidobacteriota_1
GCA.002731215.1.Bacteria.Acidobacteriota_PCAP01000045.1_27	GCA.002731215.1.Bacteria.Acidobacteriota_1
GCA.003152095.1.Bacteria.Acidobacteriota_PLZI01000034.1_30	GCA.003152095.1.Bacteria.Acidobacteriota_1
GCA.002686955.1.Bacteria.Gemmatimonadota.A_NYZA01000066.1_35	GCA.002686955.1.Bacteria.Gemmatimonadota.A_1
GCA.003194485.1.Bacteria.Desulfobacterota_PQXD01000086.1_1	GCA.003194485.1.Bacteria.Desulfobacterota_1
GCA.002338715.1.Bacteria.Planctomycetota_DDIR01000066.1_42	GCA.002338715.1.Bacteria.Planctomycetota_1
GCF.002277955.1.Bacteria.Planctomycetota_NZ_CP018477.1_197	GCF.002277955.1.Bacteria.Planctomycetota_1
GCA.002731275.1.Bacteria.Myxococcota_PCBK01000052.1_252	GCA.002731275.1.Bacteria.Myxococcota_1
GCA.001767695.1.Bacteria.Actinobacteriota_MELR01000009.1_2	GCA.001767695.1.Bacteria.Actinobacteriota_1
GCA.002687025.1.Bacteria.Poribacteria_NYZG01000302.1_24	GCA.002687025.1.Bacteria.Poribacteria_1
GCF.000526155.1.Bacteria.Desulfobacterota_NZ_JAFN01000001.1_293	GCF.000526155.1.Bacteria.Desulfobacterota_1
GCA.003247575.1.Bacteria.Myxococcota.A_QJZC01000004.1_44	GCA.003247575.1.Bacteria.Myxococcota.A_1
GCF.002215035.1.Bacteria.Cyanobacteria_NZ_NKFP01000001.1_201	GCF.002215035.1.Bacteria.Cyanobacteria_1
GCF.000353285.1.Bacteria.Cyanobacteria_NZ_KB731324.1_5881	GCF.000353285.1.Bacteria.Cyanobacteria_1
GCF.000316115.1.Bacteria.Cyanobacteria_NZ_JH993797.1_3367	GCF.000316115.1.Bacteria.Cyanobacteria_1
GCF.000317045.1.Bacteria.Cyanobacteria_NC_019703.1_896	GCF.000317045.1.Bacteria.Cyanobacteria_1
GCF.000017845.1.Bacteria.Cyanobacteria_NC_010546.1_94	GCF.000017845.1.Bacteria.Cyanobacteria_1
GCF.000020025.1.Bacteria.Cyanobacteria_NC_010628.1_6552	GCF.000020025.1.Bacteria.Cyanobacteria_1
Nostoc.sp.PCC7120_WP_010995135.1	Nostoc.sp.PCC7120_1
Fischerella.muscicola.CCMEE5323_WP_085948364.1	Fischerella.muscicola.CCMEE5323_1
GCF.002251945.1.Bacteria.Cyanobacteria_NZ_NDHW01000233.1_12	GCF.002251945.1.Bacteria.Cyanobacteria_1
GCF.003838225.1.Bacteria.Cyanobacteria_WP_124146941.1	GCF.003838225.1.Bacteria.Cyanobacteria_1
GCA.001698445.1.Bacteria.Cyanobacteria_MBRF01000016.1_197	GCA.001698445.1.Bacteria.Cyanobacteria_1
GCF.000018105.1.Bacteria.Cyanobacteria_NC_009925.1_4076	GCF.000018105.1.Bacteria.Cyanobacteria_1
GCF.000484535.1.Bacteria.Cyanobacteria_NC_022600.1_3700	GCF.000484535.1.Bacteria.Cyanobacteria_1
GCF.000473895.1.Bacteria.Cyanobacteria_NZ_ASSJ01000001.1_26	GCF.000473895.1.Bacteria.Cyanobacteria_1
GCF.002973605.1.Bacteria.Armatimonadota_NZ_NIGF01000002.1_12	GCF.002973605.1.Bacteria.Armatimonadota_1
GCA.003136555.1.Bacteria.Planctomycetota_PLEW01000248.1_8	GCA.003136555.1.Bacteria.Planctomycetota_1
GCA.003134215.1.Bacteria.Armatimonadota_PLAD01000135.1_11	GCA.003134215.1.Bacteria.Armatimonadota_1
GCA.001567195.1.Bacteria.Bacteroidota_LMYZ01000180.1_4	GCA.001567195.1.Bacteria.Bacteroidota_1
GCA.001798605.1.Bacteria.Myxococcota_MGST01000061.1_9	GCA.001798605.1.Bacteria.Myxococcota_1
GCA.002863065.1.Bacteria.Myxococcota_PKDL01000512.1_27	GCA.002863065.1.Bacteria.Myxococcota_1
GCA.003140175.1.Bacteria.Actinobacteriota_PLJD01000093.1_29	GCA.003140175.1.Bacteria.Actinobacteriota_1
GCA.002728755.1.Bacteria.Myxococcota_PBVT01000003.1_10	GCA.002728755.1.Bacteria.Myxococcota_1
GCA.002841945.1.Bacteria.Myxococcota_PHBI01000126.1_9	GCA.002841945.1.Bacteria.Myxococcota_1
GCF.001399675.1.Bacteria.Firmicutes_NZ_LJCO01000017.1_47	GCF.001399675.1.Bacteria.Firmicutes_1
GCF.004348535.1.Bacteria.Actinobacteriota_NZ_SMJX01000105.1_3	GCF.004348535.1.Bacteria.Actinobacteriota_1
GCF.000015025.1.Bacteria.Actinobacteriota_NC_008578.1_677	GCF.000015025.1.Bacteria.Actinobacteriota_1
GCF.900106035.1.Bacteria.Actinobacteriota_NZ_FNUC01000004.1_975	GCF.900106035.1.Bacteria.Actinobacteriota_1
GCF.003443735.1.Bacteria.Actinobacteriota_NZ_CP031969.1_3898	GCF.003443735.1.Bacteria.Actinobacteriota_1
GCF.003047285.1.Bacteria.Actinobacteriota_NZ_PZYX01000014.1_99	GCF.003047285.1.Bacteria.Actinobacteriota_1
GCA.001443375.1.Bacteria.Chloroflexota_LDXM01000050.1_5	GCA.001443375.1.Bacteria.Chloroflexota_1
GCF.001029505.1.Bacteria.Actinobacteriota_NZ_LEKH01000008.1_78	GCF.001029505.1.Bacteria.Actinobacteriota_1
GCA.002348465.1.Bacteria.Gemmatimonadota_DEBI01000114.1_12	GCA.002348465.1.Bacteria.Gemmatimonadota_1
GCA.002791595.1.Bacteria.Zixibacteria_PFXJ01000080.1_11	GCA.002791595.1.Bacteria.Zixibacteria_1
GCA.001775395.1.Bacteria.Zixibacteria_MEWP01000112.1_16	GCA.001775395.1.Bacteria.Zixibacteria_1
GCA.002898195.1.Bacteria.AABM5.125.24_BDTN01000373.1_4	GCA.002898195.1.Bacteria.AABM5.125.24_1
GCA.002159075.1.Bacteria.Firmicutes_LZRT01000054.1_1	GCA.002159075.1.Bacteria.Firmicutes_1
GCF.000092905.1.Bacteria.Firmicutes_NC_014098.1_1109	GCF.000092905.1.Bacteria.Firmicutes_1
GCA.002796105.1.Bacteria.Omnitrophota_PCVX01000075.1_22	GCA.002796105.1.Bacteria.Omnitrophota_1
GCA.003152325.1.Bacteria.Acidobacteriota_PLZX01000259.1_26	GCA.003152325.1.Bacteria.Acidobacteriota_1
GCA.001767075.1.Bacteria.Acidobacteriota_MEKX01000102.1_3	GCA.001767075.1.Bacteria.Acidobacteriota_1
GCA.003224665.1.Bacteria.Acidobacteriota_QHZM01000037.1_14	GCA.003224665.1.Bacteria.Acidobacteriota_1
GCA.003131705.1.Bacteria.Acidobacteriota_PKUY01000434.1_3	GCA.003131705.1.Bacteria.Acidobacteriota_1
GCA.002483445.1.Bacteria.Acidobacteriota_DLHY01000170.1_25	GCA.002483445.1.Bacteria.Acidobacteriota_1
GCA.003140235.1.Bacteria.Acidobacteriota_PLJN01000124.1_41	GCA.003140235.1.Bacteria.Acidobacteriota_1
GCA.003151665.1.Bacteria.Dormibacterota_PLYD01000069.1_6	GCA.003151665.1.Bacteria.Dormibacterota_1
GCA.003223995.1.Bacteria.Acidobacteriota_QHYA01000039.1_9	GCA.003223995.1.Bacteria.Acidobacteriota_1
GCA.002789955.1.Bacteria.Myxococcota_PFUG01000501.1_19	GCA.002789955.1.Bacteria.Myxococcota_1
GCA.003167155.1.Bacteria.Eremiobacterota_PMTY01000191.1_3	GCA.003167155.1.Bacteria.Eremiobacterota_1
GCA.003244105.1.Bacteria.Eremiobacterota_QHBK01000006.1_42	GCA.003244105.1.Bacteria.Eremiobacterota_1
GCA.002898935.1.Bacteria.CSP1.3_BEII01000277.1_3	GCA.002898935.1.Bacteria.CSP1.3_1
GCA.002401295.1.Bacteria.SAR324_NVSR01000021.1_24	GCA.002401295.1.Bacteria.SAR324_1
GCA.002748355.1.Bacteria.Planctomycetota_PDSF01000033.1_72	GCA.002748355.1.Bacteria.Planctomycetota_1
GCA.002898555.1.Bacteria.Armatimonadota_BEHR01000014.1_44	GCA.002898555.1.Bacteria.Armatimonadota_1
GCA.002050235.1.Bacteria.Desulfobacterota.B_MWST01000024.1_64	GCA.002050235.1.Bacteria.Desulfobacterota.B_1
GCA.003161515.1.Bacteria.Desulfobacterota.B_PMOH01000348.1_13	GCA.003161515.1.Bacteria.Desulfobacterota.B_1
GCA.002727195.1.Bacteria.Latescibacterota_PBWH01000003.1_226	GCA.002727195.1.Bacteria.Latescibacterota_1
GCF.000384115.1.Bacteria.Actinobacteriota_NZ_KB913029.1_3859	GCF.000384115.1.Bacteria.Actinobacteriota_1
