tips	new_tips
GCF.000430605.1.Bacteria.Firmicutes.C_WP_027936787.1	GCF.000430605.1.Bacteria.Firmicutes.C_1
GCF.000970205.1.Archaea.Halobacteriota_NZ_CP009512.1_615	GCF.000970205.1.Archaea.Halobacteriota_1
GCF.000019165.1.Bacteria.Firmicutes.B_NC_010337.2_993	GCF.000019165.1.Bacteria.Firmicutes.B_1
GCF.900100785.1.Bacteria.Firmicutes.B_NZ_FNCP01000001.1_335	GCF.900100785.1.Bacteria.Firmicutes.B_1
GCA.002347965.1.Bacteria.UBA2233_DDYN01000016.1_87	GCA.002347965.1.Bacteria.UBA2233_1
GCA.002352565.1.Bacteria.Proteobacteria_DEIQ01000015.1_10	GCA.002352565.1.Bacteria.Proteobacteria_1
GCA.002840095.1.Bacteria.Proteobacteria_PGZL01000003.1_46	GCA.002840095.1.Bacteria.Proteobacteria_1
GCA.001872725.1.Bacteria.Proteobacteria_MNWR01000108.1_31	GCA.001872725.1.Bacteria.Proteobacteria_1
GCF.002109495.1.Bacteria.Proteobacteria_NZ_LVJN01000019.1_110	GCF.002109495.1.Bacteria.Proteobacteria_1
GCF.000177635.2.Bacteria.Chrysiogenota_NC_014836.1_266	GCF.000177635.2.Bacteria.Chrysiogenota_1
GCF.001611275.1.Bacteria.Desulfobacterota_NZ_CP015080.1_89	GCF.001611275.1.Bacteria.Desulfobacterota_1
GCF.000192575.1.Bacteria.Proteobacteria_NZ_GL876925.1_65	GCF.000192575.1.Bacteria.Proteobacteria_1
GCF.001697225.1.Bacteria.Proteobacteria_NZ_CP014671.1_63	GCF.001697225.1.Bacteria.Proteobacteria_1
GCA.002862435.1.Bacteria.Proteobacteria_PKDC01000060.1_34	GCA.002862435.1.Bacteria.Proteobacteria_1
GCF.900111015.1.Bacteria.Proteobacteria_NZ_FOFS01000010.1_139	GCF.900111015.1.Bacteria.Proteobacteria_1
GCF.003173035.1.Bacteria.Proteobacteria_NZ_QGLE01000002.1_395	GCF.003173035.1.Bacteria.Proteobacteria_1
GCF.000315795.1.Bacteria.Proteobacteria_NZ_ANHY01000007.1_43	GCF.000315795.1.Bacteria.Proteobacteria_1
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000005.1_115	GCF.006980715.1.Bacteria.Proteobacteria_1
GCA.002340345.1.Bacteria.Proteobacteria_DDLW01000155.1_5	GCA.002340345.1.Bacteria.Proteobacteria_1
GCA.001768075.1.Bacteria.Myxococcota_MEMX01000094.1_6	GCA.001768075.1.Bacteria.Myxococcota_1
GCA.001803795.1.Bacteria.Nitrospirota_MHEK01000093.1_4	GCA.001803795.1.Bacteria.Nitrospirota_1
GCF.000017845.1.Bacteria.Cyanobacteria_NC_010546.1_544	GCF.000017845.1.Bacteria.Cyanobacteria_1
UCYNA2_KFF41295.1	UCYNA2_1
UCYNA_WP_041487741.1	UCYNA_1
GCF.000013205.1.Bacteria.Cyanobacteria_NC_007775.1_1753	GCF.000013205.1.Bacteria.Cyanobacteria_1
GCF.000353285.1.Bacteria.Cyanobacteria_NZ_KB731324.1_3498	GCF.000353285.1.Bacteria.Cyanobacteria_1
GCF.002215035.1.Bacteria.Cyanobacteria_NZ_NKFP01000006.1_203	GCF.002215035.1.Bacteria.Cyanobacteria_1
Nostoc.sp.PCC7120_WP_010995609.1	Nostoc.sp.PCC7120_1
GCF.000020025.1.Bacteria.Cyanobacteria_NC_010628.1_411	GCF.000020025.1.Bacteria.Cyanobacteria_1
GCF.000020025.1.Bacteria.Cyanobacteria_NC_010628.1_6204	GCF.000020025.1.Bacteria.Cyanobacteria_2
Fischerella.muscicola.CCMEE5323_WP_016865877.1	Fischerella.muscicola.CCMEE5323_1
