tips	new_tips
GCA.002376005.1.Bacteria.Firmicutes.E_DFNJ01000032.1_13	GCA.002376005.1.Bacteria.Firmicutes.E_1
GCA.002238415.1.Bacteria.Desulfobacterota.B_MPMI01000016.1_15	GCA.002238415.1.Bacteria.Desulfobacterota.B_1
GCA.002898575.1.Bacteria.Armatimonadota_BEHT01000017.1_41	GCA.002898575.1.Bacteria.Armatimonadota_1
GCA.002376005.1.Bacteria.Firmicutes.E_DFNJ01000004.1_58	GCA.002376005.1.Bacteria.Firmicutes.E_2
GCF.900066015.1.Bacteria.Chloroflexota_NZ_LN890655.1_1128	GCF.900066015.1.Bacteria.Chloroflexota_1
GCA.002238415.1.Bacteria.Desulfobacterota.B_MPMI01000012.1_11	GCA.002238415.1.Bacteria.Desulfobacterota.B_2
GCA.002898795.1.Bacteria.Desulfobacterota.B_BEIG01000036.1_20	GCA.002898795.1.Bacteria.Desulfobacterota.B_1
GCF.001742305.1.Bacteria.Firmicutes_NZ_MJAT01000007.1_42	GCF.001742305.1.Bacteria.Firmicutes_1
GCF.002207765.1.Bacteria.Firmicutes.B_NZ_BDGJ01000125.1_41	GCF.002207765.1.Bacteria.Firmicutes.B_1
GCA.001768075.1.Bacteria.Myxococcota_MEMX01000031.1_27	GCA.001768075.1.Bacteria.Myxococcota_1
GCF.000019165.1.Bacteria.Firmicutes.B_NC_010337.2_921	GCF.000019165.1.Bacteria.Firmicutes.B_1
GCF.900100785.1.Bacteria.Firmicutes.B_NZ_FNCP01000012.1_111	GCF.900100785.1.Bacteria.Firmicutes.B_1
GCF.001950325.1.Bacteria.Firmicutes.B_NZ_BDJL01000024.1_10	GCF.001950325.1.Bacteria.Firmicutes.B_1
GCF.000620305.1.Bacteria.Firmicutes.B_NZ_KK211107.1_67	GCF.000620305.1.Bacteria.Firmicutes.B_1
GCA.002418835.1.Bacteria.Spirochaetota_DIEX01000004.1_32	GCA.002418835.1.Bacteria.Spirochaetota_1
GCA.003449495.1.Bacteria.Firmicutes.E_DMHJ01000151.1_3	GCA.003449495.1.Bacteria.Firmicutes.E_1
GCA.002376045.1.Bacteria.Firmicutes.A_DFNM01000257.1_2	GCA.002376045.1.Bacteria.Firmicutes.A_1
GCA.002418765.1.Bacteria.Firmicutes.B_DIET01000015.1_77	GCA.002418765.1.Bacteria.Firmicutes.B_1
GCF.900111575.1.Bacteria.Firmicutes.D_NZ_FOIF01000013.1_7	GCF.900111575.1.Bacteria.Firmicutes.D_1
GCF.900142995.1.Bacteria.Firmicutes.A_NZ_FRCR01000010.1_59	GCF.900142995.1.Bacteria.Firmicutes.A_1
GCA.000987045.1.Bacteria.Firmicutes.B_LAKY01000016.1_59	GCA.000987045.1.Bacteria.Firmicutes.B_2
GCA.003449495.1.Bacteria.Firmicutes.E_DMHJ01000097.1_2	GCA.003449495.1.Bacteria.Firmicutes.E_2
GCA.002722885.1.Bacteria.Proteobacteria_PBNE01000012.1_11	GCA.002722885.1.Bacteria.Proteobacteria_2
GCA.002011835.1.Bacteria.Desulfobacterota_MTPE01000280.1_2	GCA.002011835.1.Bacteria.Desulfobacterota_1
GCA.002452295.1.Bacteria.Firmicutes.G_DKEX01000093.1_22	GCA.002452295.1.Bacteria.Firmicutes.G_1
GCF.900176005.1.Bacteria.Firmicutes.B_NZ_LT838272.1_2324	GCF.900176005.1.Bacteria.Firmicutes.B_1
GCA.002011085.1.Archaea.Thermoproteota_MTMB01000002.1_217	GCA.002011085.1.Archaea.Thermoproteota_1
GCF.000024605.1.Bacteria.Firmicutes.B_NC_013385.1_1022	GCF.000024605.1.Bacteria.Firmicutes.B_1
GCA.002899795.1.Bacteria.Desulfobacterota_PPDG01000275.1_1	GCA.002899795.1.Bacteria.Desulfobacterota_1
GCA.002375925.1.Bacteria.Firmicutes.E_DFNE01000140.1_22	GCA.002375925.1.Bacteria.Firmicutes.E_2
GCA.000987045.1.Bacteria.Firmicutes.B_LAKY01000049.1_87	GCA.000987045.1.Bacteria.Firmicutes.B_3
GCA.002452295.1.Bacteria.Firmicutes.G_DKEX01000091.1_14	GCA.002452295.1.Bacteria.Firmicutes.G_2
GCA.002877955.1.Bacteria.Caldisericota_PNIL01000061.1_27	GCA.002877955.1.Bacteria.Caldisericota_1
GCA.001769805.1.Bacteria.Bdellovibrionota_MEPO01000032.1_100	GCA.001769805.1.Bacteria.Bdellovibrionota_1
GCA.001304105.1.Bacteria.Desulfobacterota_LJUR01000015.1_5	GCA.001304105.1.Bacteria.Desulfobacterota_2
GCA.002256595.1.Archaea.Halobacteriota_NOLC01000142.1_2	GCA.002256595.1.Archaea.Halobacteriota_1
GCA.002841695.1.Bacteria.Elusimicrobiota_PHAN01000003.1_25	GCA.002841695.1.Bacteria.Elusimicrobiota_1
GCA.002478245.1.Bacteria.UBP18_DLMW01000064.1_15	GCA.002478245.1.Bacteria.UBP18_1
GCA.002412545.1.Bacteria.Elusimicrobiota_DHVG01000006.1_67	GCA.002412545.1.Bacteria.Elusimicrobiota_1
GCA.001800245.1.Bacteria.Elusimicrobiota_MGVA01000018.1_24	GCA.001800245.1.Bacteria.Elusimicrobiota_1
GCF.900167455.1.Bacteria.Proteobacteria_NZ_FUWJ01000002.1_797	GCF.900167455.1.Bacteria.Proteobacteria_1
GCF.003258945.1.Bacteria.Proteobacteria_NZ_QLIX01000003.1_177	GCF.003258945.1.Bacteria.Proteobacteria_1
GCA.002480495.1.Bacteria.Proteobacteria_DLCG01000002.1_28	GCA.002480495.1.Bacteria.Proteobacteria_1
GCA.002709155.1.Bacteria.Proteobacteria_PAQA01000022.1_17	GCA.002709155.1.Bacteria.Proteobacteria_1
GCF.002148795.1.Bacteria.Proteobacteria_NZ_MPOB01000004.1_13	GCF.002148795.1.Bacteria.Proteobacteria_1
GCF.900102465.1.Bacteria.Proteobacteria_NZ_FNBW01000002.1_268	GCF.900102465.1.Bacteria.Proteobacteria_1
GCA.002686135.1.Bacteria.Proteobacteria_NZAO01000030.1_10	GCA.002686135.1.Bacteria.Proteobacteria_2
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000004.1_152	GCF.006980715.1.Bacteria.Proteobacteria_1
GCF.002251795.1.Bacteria.Proteobacteria_NZ_NOXU01000030.1_366	GCF.002251795.1.Bacteria.Proteobacteria_1
GCA.002717225.1.Bacteria.Proteobacteria_PBDG01000035.1_56	GCA.002717225.1.Bacteria.Proteobacteria_1
GCF.900172325.1.Bacteria.Proteobacteria_NZ_FWFR01000003.1_621	GCF.900172325.1.Bacteria.Proteobacteria_1
GCA.001464215.1.Bacteria.Proteobacteria_LNEZ01000076.1_24	GCA.001464215.1.Bacteria.Proteobacteria_1
GCF.002798435.1.Bacteria.Proteobacteria_WP_109794342.1	GCF.002798435.1.Bacteria.Proteobacteria_1
GCA.002457765.1.Bacteria.Proteobacteria_NTKW01000002.1_57	GCA.002457765.1.Bacteria.Proteobacteria_1
GCA.002348365.1.Bacteria.Proteobacteria_DEBC01000029.1_28	GCA.002348365.1.Bacteria.Proteobacteria_1
GCA.002238885.1.Bacteria.Proteobacteria_MPNF01000081.1_5	GCA.002238885.1.Bacteria.Proteobacteria_1
GCF.003173035.1.Bacteria.Proteobacteria_NZ_QGLE01000014.1_92	GCF.003173035.1.Bacteria.Proteobacteria_1
GCF.000315795.1.Bacteria.Proteobacteria_NZ_ANHY01000003.1_93	GCF.000315795.1.Bacteria.Proteobacteria_1
GCA.006969625.1.Bacteria.Proteobacteria_CP030885.1_3296	GCA.006969625.1.Bacteria.Proteobacteria_1
GCA.002712165.1.Bacteria.Proteobacteria_PASS01000047.1_34	GCA.002712165.1.Bacteria.Proteobacteria_1
GCA.002898275.1.Bacteria.Proteobacteria_BEIQ01000002.1_534	GCA.002898275.1.Bacteria.Proteobacteria_1
GCF.003052605.1.Bacteria.Proteobacteria_NZ_QASO01000093.1_17	GCF.003052605.1.Bacteria.Proteobacteria_1
GCA.001735895.1.Bacteria.Proteobacteria_DS021198.1_55	GCA.001735895.1.Bacteria.Proteobacteria_2
GCA.002405475.1.Bacteria.Proteobacteria_DHLX01000034.1_11	GCA.002405475.1.Bacteria.Proteobacteria_1
GCF.002958735.1.Bacteria.Proteobacteria_NZ_PPGH01000013.1_111	GCF.002958735.1.Bacteria.Proteobacteria_1
GCA.002255365.1.Bacteria.Proteobacteria_NCBI01000015.1_30	GCA.002255365.1.Bacteria.Proteobacteria_1
GCF.003612015.1.Bacteria.Proteobacteria_NZ_RARB01000001.1_393	GCF.003612015.1.Bacteria.Proteobacteria_1
GCA.002338605.1.Bacteria.Proteobacteria_DDIP01000421.1_4	GCA.002338605.1.Bacteria.Proteobacteria_1
GCA.002747255.1.Bacteria.Acidobacteriota_PDUC01000043.1_28	GCA.002747255.1.Bacteria.Acidobacteriota_1
GCA.002429065.1.Bacteria.Verrucomicrobiota_DIYN01000030.1_16	GCA.002429065.1.Bacteria.Verrucomicrobiota_1
GCF.002940605.1.Bacteria.Proteobacteria_WP_128420299.1	GCF.002940605.1.Bacteria.Proteobacteria_1
GCA.001464165.1.Bacteria.Cyanobacteria_LNEX01000269.1_12	GCA.001464165.1.Bacteria.Cyanobacteria_1
GCA.002868855.1.Bacteria.Proteobacteria_PKUM01000094.1_5	GCA.002868855.1.Bacteria.Proteobacteria_2
GCA.002311335.1.Bacteria.Desulfobacterota.B_DBZX01000015.1_94	GCA.002311335.1.Bacteria.Desulfobacterota.B_1
GCA.002352565.1.Bacteria.Proteobacteria_DEIQ01000111.1_7	GCA.002352565.1.Bacteria.Proteobacteria_1
GCF.001641825.1.Bacteria.Proteobacteria_NZ_LRFH01000014.1_374	GCF.001641825.1.Bacteria.Proteobacteria_1
GCA.002862435.1.Bacteria.Proteobacteria_PKDC01000034.1_23	GCA.002862435.1.Bacteria.Proteobacteria_1
GCA.002746645.1.Bacteria.Proteobacteria_PDPU01000004.1_30	GCA.002746645.1.Bacteria.Proteobacteria_1
GCA.001804315.1.Bacteria.Omnitrophota_MHFT01000104.1_6	GCA.001804315.1.Bacteria.Omnitrophota_1
GCA.002280485.1.Bacteria.Proteobacteria_NCED01000038.1_25	GCA.002280485.1.Bacteria.Proteobacteria_1
GCF.000192575.1.Bacteria.Proteobacteria_NZ_GL876933.1_796	GCF.000192575.1.Bacteria.Proteobacteria_1
GCF.001535965.1.Bacteria.Bacteroidota_NZ_CZVI01000026.1_26	GCF.001535965.1.Bacteria.Bacteroidota_1
GCA.001769655.1.Bacteria.Bacteroidota_MEPC01000024.1_217	GCA.001769655.1.Bacteria.Bacteroidota_1
GCA.001769385.1.Bacteria.Bacteroidota_MEPB01000026.1_39	GCA.001769385.1.Bacteria.Bacteroidota_1
GCA.002898315.1.Bacteria.Calescibacterota_BEHV01000003.1_75	GCA.002898315.1.Bacteria.Calescibacterota_1
GCA.000375685.1.Archaea.Thermoproteota_AQVQ01000001.1_6	GCA.000375685.1.Archaea.Thermoproteota_1
GCA.001940655.1.Archaea.Asgardarchaeota_MBAA01000076.1_21	GCA.001940655.1.Archaea.Asgardarchaeota_1
GCA.002693325.1.Bacteria.Latescibacterota_NZPK01000089.1_13	GCA.002693325.1.Bacteria.Latescibacterota_1
GCA.001778455.1.Bacteria.Bipolaricaulota_MFGX01000099.1_2	GCA.001778455.1.Bacteria.Bipolaricaulota_1
GCA.002347965.1.Bacteria.UBA2233_DDYN01000005.1_47	GCA.002347965.1.Bacteria.UBA2233_1
GCA.003130875.1.Bacteria.Chloroflexota_QEXY01000148.1_13	GCA.003130875.1.Bacteria.Chloroflexota_2
GCA.001593865.1.Archaea.Thermoproteota_LUCB01000014.1_15	GCA.001593865.1.Archaea.Thermoproteota_1
GCA.002255025.1.Archaea.Thermoproteota_NJEJ01000026.1_12	GCA.002255025.1.Archaea.Thermoproteota_1
GCA.003290465.1.Bacteria.Sumerlaeota_CP030759.1_2288	GCA.003290465.1.Bacteria.Sumerlaeota_1
GCA.003219195.1.Bacteria.Verrucomicrobiota_QHPX01000145.1_32	GCA.003219195.1.Bacteria.Verrucomicrobiota_1
GCA.000188695.1.Eukaryota.Choanoflagellata_EGD76268.1	GCA.000188695.1.Eukaryota.Choanoflagellata_1
GCA.002898795.1.Bacteria.Desulfobacterota.B_BEIG01000015.1_15	GCA.002898795.1.Bacteria.Desulfobacterota.B_2
GCA.001304035.1.Bacteria.SM23.31_LJUD01000165.1_4	GCA.001304035.1.Bacteria.SM23.31_1
GCA.001717025.1.Archaea.Thermoproteota_MAGU01000082.1_37	GCA.001717025.1.Archaea.Thermoproteota_1
GCF.000378005.1.Bacteria.Coprothermobacterota_NZ_KB899040.1_919	GCF.000378005.1.Bacteria.Coprothermobacterota_1
GCF.002214485.1.Archaea.Methanobacteriota.B_NZ_CP015102.1_372	GCF.002214485.1.Archaea.Methanobacteriota.B_1
GCA.002375925.1.Bacteria.Firmicutes.E_DFNE01000130.1_18	GCA.002375925.1.Bacteria.Firmicutes.E_3
GCA.002011085.1.Archaea.Thermoproteota_MTMB01000002.1_120	GCA.002011085.1.Archaea.Thermoproteota_2
GCA.002011355.1.Archaea.Thermoplasmatota_MTNE01000067.1_3	GCA.002011355.1.Archaea.Thermoplasmatota_1
GCA.002400365.1.Bacteria.Chloroflexota_DHFK01000032.1_40	GCA.002400365.1.Bacteria.Chloroflexota_1
GCA.002376005.1.Bacteria.Firmicutes.E_DFNJ01000032.1_81	GCA.002376005.1.Bacteria.Firmicutes.E_3
GCA.000987045.1.Bacteria.Firmicutes.B_LAKY01000050.1_56	GCA.000987045.1.Bacteria.Firmicutes.B_4
GCF.002114285.1.Archaea.Halobacteriota_NZ_NEDJ01000008.1_25	GCF.002114285.1.Archaea.Halobacteriota_1
GCA.001513125.1.Bacteria.DTU030_LFSN01000038.1_19	GCA.001513125.1.Bacteria.DTU030_1
GCA.002495185.1.Archaea.Thermoplasmatota_DAEB01000050.1_70	GCA.002495185.1.Archaea.Thermoplasmatota_1
GCF.000019605.1.Archaea.Thermoproteota_NC_010482.1_315	GCF.000019605.1.Archaea.Thermoproteota_1
GCA.002348045.1.Bacteria.Chloroflexota_DDYO01000058.1_2	GCA.002348045.1.Bacteria.Chloroflexota_3
GCA.001595945.1.Archaea.Thermoplasmatota_LSSI01000005.1_27	GCA.001595945.1.Archaea.Thermoplasmatota_1
GCA.001595885.1.Archaea.Thermoplasmatota_LSSH01000021.1_16	GCA.001595885.1.Archaea.Thermoplasmatota_1
GCA.002385745.1.Bacteria.Firmicutes.D_DGEC01000073.1_38	GCA.002385745.1.Bacteria.Firmicutes.D_1
GCA.002347645.1.Bacteria.Actinobacteriota_DDYF01000027.1_105	GCA.002347645.1.Bacteria.Actinobacteriota_1
GCF.000092185.1.Archaea.Thermoproteota_NC_014160.1_13	GCF.000092185.1.Archaea.Thermoproteota_1
GCF.000021725.1.Bacteria.Campylobacterota_NC_012115.1_98	GCF.000021725.1.Bacteria.Campylobacterota_1
GCA.000830255.1.Bacteria.Campylobacterota_JQIT01000005.1_45	GCA.000830255.1.Bacteria.Campylobacterota_1
GCF.002214485.1.Archaea.Methanobacteriota.B_NZ_CP015102.1_1456	GCF.002214485.1.Archaea.Methanobacteriota.B_2
GCA.002348045.1.Bacteria.Chloroflexota_DDYO01000296.1_2	GCA.002348045.1.Bacteria.Chloroflexota_4
GCA.002375925.1.Bacteria.Firmicutes.E_DFNE01000021.1_19	GCA.002375925.1.Bacteria.Firmicutes.E_4
GCA.002011475.1.Bacteria.Chloroflexota_MTNP01000044.1_14	GCA.002011475.1.Bacteria.Chloroflexota_1
GCF.000011005.1.Archaea.Euryarchaeota_NC_013665.1_670	GCF.000011005.1.Archaea.Euryarchaeota_2
GCA.002717805.1.Bacteria.Chloroflexota_PBBS01000005.1_16	GCA.002717805.1.Bacteria.Chloroflexota_1
GCA.001940665.1.Archaea.Asgardarchaeota_MDVT01000007.1_583	GCA.001940665.1.Archaea.Asgardarchaeota_1
GCA.001717025.1.Archaea.Thermoproteota_MAGU01000040.1_10	GCA.001717025.1.Archaea.Thermoproteota_2
GCA.003019535.1.Archaea.Thermoproteota_NEXG01000006.1_108	GCA.003019535.1.Archaea.Thermoproteota_1
GCA.001563325.1.Archaea.Asgardarchaeota_LRSK01000231.1_20	GCA.001563325.1.Archaea.Asgardarchaeota_2
GCF.000148385.1.Archaea.Thermoproteota_NC_014537.1_2558	GCF.000148385.1.Archaea.Thermoproteota_1
GCA.001273335.1.Archaea.Thermoproteota_LFWV01000039.1_7	GCA.001273335.1.Archaea.Thermoproteota_1
GCA.001593865.1.Archaea.Thermoproteota_LUCB01000005.1_17	GCA.001593865.1.Archaea.Thermoproteota_2
GCA.001768675.1.Bacteria.Actinobacteriota_MELN01000040.1_80	GCA.001768675.1.Bacteria.Actinobacteriota_1
GCA.001798565.1.Bacteria.Desulfobacterota.B_MGSR01000010.1_5	GCA.001798565.1.Bacteria.Desulfobacterota.B_1
GCF.000170755.1.Bacteria.Verrucomicrobiota_NZ_ABCK01000006.1_123	GCF.000170755.1.Bacteria.Verrucomicrobiota_1
GCA.003509045.1.Bacteria.Planctomycetota_DODI01000432.1_4	GCA.003509045.1.Bacteria.Planctomycetota_1
GCA.002404095.1.Bacteria.Planctomycetota_DHJA01000271.1_31	GCA.002404095.1.Bacteria.Planctomycetota_1
GCA.002687025.1.Bacteria.Poribacteria_NYZG01000342.1_2	GCA.002687025.1.Bacteria.Poribacteria_1
GCA.003477185.1.Bacteria.Verrucomicrobiota_DMTJ01000152.1_5	GCA.003477185.1.Bacteria.Verrucomicrobiota_1
GCA.002683135.1.Bacteria.Planctomycetota_NYSS01000022.1_37	GCA.002683135.1.Bacteria.Planctomycetota_1
GCA.001803235.1.Bacteria.Verrucomicrobiota_MHBL01000333.1_5	GCA.001803235.1.Bacteria.Verrucomicrobiota_1
GCA.000405685.1.Archaea.Thermoproteota_ASPF01000005.1_5	GCA.000405685.1.Archaea.Thermoproteota_1
GCA.001717025.1.Archaea.Thermoproteota_MAGU01000046.1_3	GCA.001717025.1.Archaea.Thermoproteota_3
GCA.002436065.1.Bacteria.Chloroflexota_DIXP01000076.1_36	GCA.002436065.1.Bacteria.Chloroflexota_1
GCA.001515205.2.Archaea.Hadarchaeota_LQMQ01000059.1_6	GCA.001515205.2.Archaea.Hadarchaeota_1
GCF.000092185.1.Archaea.Thermoproteota_NC_014160.1_122	GCF.000092185.1.Archaea.Thermoproteota_2
GCA.001515205.2.Archaea.Hadarchaeota_LQMQ01000022.1_15	GCA.001515205.2.Archaea.Hadarchaeota_2
GCA.001273335.1.Archaea.Thermoproteota_LFWV01000019.1_8	GCA.001273335.1.Archaea.Thermoproteota_2
GCA.001803565.1.Bacteria.Nitrospinota.B_MHDQ01000282.1_6	GCA.001803565.1.Bacteria.Nitrospinota.B_1
GCA.001775995.1.Archaea.Thermoproteota_MEZH01000004.1_16	GCA.001775995.1.Archaea.Thermoproteota_1
GCA.002506605.1.Archaea.Thermoproteota_DAXX01000027.1_12	GCA.002506605.1.Archaea.Thermoproteota_1
GCF.000092185.1.Archaea.Thermoproteota_NC_014160.1_709	GCF.000092185.1.Archaea.Thermoproteota_3
GCF.000092185.1.Archaea.Thermoproteota_NC_014160.1_613	GCF.000092185.1.Archaea.Thermoproteota_4
GCF.900176005.1.Bacteria.Firmicutes.B_NZ_LT838272.1_549	GCF.900176005.1.Bacteria.Firmicutes.B_2
GCA.002010915.1.Bacteria.Desulfobacterota_MTPG01000010.1_37	GCA.002010915.1.Bacteria.Desulfobacterota_2
GCF.000526155.1.Bacteria.Desulfobacterota_NZ_JAFN01000001.1_2753	GCF.000526155.1.Bacteria.Desulfobacterota_2
GCF.000019605.1.Archaea.Thermoproteota_NC_010482.1_13	GCF.000019605.1.Archaea.Thermoproteota_2
GCA.001563325.1.Archaea.Asgardarchaeota_LRSK01000051.1_3	GCA.001563325.1.Archaea.Asgardarchaeota_3
GCF.004522215.1.Bacteria.Firmicutes_NZ_SDLR01000003.1_434	GCF.004522215.1.Bacteria.Firmicutes_1
GCF.900142995.1.Bacteria.Firmicutes.A_NZ_FRCR01000003.1_98	GCF.900142995.1.Bacteria.Firmicutes.A_2
GCF.000620305.1.Bacteria.Firmicutes.B_NZ_JHVU01000018.1_101	GCF.000620305.1.Bacteria.Firmicutes.B_2
GCF.900176005.1.Bacteria.Firmicutes.B_NZ_LT838272.1_1192	GCF.900176005.1.Bacteria.Firmicutes.B_3
GCA.000987045.1.Bacteria.Firmicutes.B_LAKY01000016.1_201	GCA.000987045.1.Bacteria.Firmicutes.B_5
GCA.001593875.1.Archaea.Thermoproteota_LUCA01000036.1_2	GCA.001593875.1.Archaea.Thermoproteota_1
GCA.001774245.1.Archaea.Thermoproteota_MEZF01000061.1_20	GCA.001774245.1.Archaea.Thermoproteota_1
GCA.001798565.1.Bacteria.Desulfobacterota.B_MGSR01000010.1_13	GCA.001798565.1.Bacteria.Desulfobacterota.B_2
GCA.002506605.1.Archaea.Thermoproteota_DAXX01000006.1_23	GCA.002506605.1.Archaea.Thermoproteota_2
GCA.002010915.1.Bacteria.Desulfobacterota_MTPG01000029.1_1	GCA.002010915.1.Bacteria.Desulfobacterota_3
GCA.001768675.1.Bacteria.Actinobacteriota_MELN01000033.1_20	GCA.001768675.1.Bacteria.Actinobacteriota_2
GCA.003157385.1.Bacteria.Actinobacteriota_PMJJ01000076.1_6	GCA.003157385.1.Bacteria.Actinobacteriota_1
GCA.001768675.1.Bacteria.Actinobacteriota_MELN01000025.1_9	GCA.001768675.1.Bacteria.Actinobacteriota_3
GCA.001768675.1.Bacteria.Actinobacteriota_MELN01000060.1_12	GCA.001768675.1.Bacteria.Actinobacteriota_4
GCA.001797815.1.Bacteria.RBG.13.61.14_MGQK01000081.1_69	GCA.001797815.1.Bacteria.RBG.13.61.14_1
GCF.000384115.1.Bacteria.Actinobacteriota_NZ_KB913029.1_2069	GCF.000384115.1.Bacteria.Actinobacteriota_1
GCF.004348535.1.Bacteria.Actinobacteriota_NZ_SMJX01000121.1_14	GCF.004348535.1.Bacteria.Actinobacteriota_1
GCF.003443735.1.Bacteria.Actinobacteriota_NZ_CP031969.1_4296	GCF.003443735.1.Bacteria.Actinobacteriota_1
GCF.900106035.1.Bacteria.Actinobacteriota_NZ_FNUC01000004.1_296	GCF.900106035.1.Bacteria.Actinobacteriota_1
GCF.000015025.1.Bacteria.Actinobacteriota_NC_008578.1_2060	GCF.000015025.1.Bacteria.Actinobacteriota_1
GCF.003047285.1.Bacteria.Actinobacteriota_NZ_PZYX01000004.1_86	GCF.003047285.1.Bacteria.Actinobacteriota_1
GCF.001942305.1.Bacteria.Actinobacteriota_NZ_MKKE01000029.1_47	GCF.001942305.1.Bacteria.Actinobacteriota_1
GCF.001591405.1.Bacteria.Actinobacteria_NZ_BCUV01000003.1_19	GCF.001591405.1.Bacteria.Actinobacteria_1
GCA.002413185.1.Bacteria.Actinobacteriota_DHWM01000074.1_3	GCA.002413185.1.Bacteria.Actinobacteriota_1
GCA.001767695.1.Bacteria.Actinobacteriota_MELR01000003.1_30	GCA.001767695.1.Bacteria.Actinobacteriota_1
