tips	new_tips
GCA.002418835.1.Bacteria.Spirochaetota_DIEX01000030.1_41	GCA.002418835.1.Bacteria.Spirochaetota_1
GCF.001553315.1.Bacteria.Firmicutes.C_WP_060923830.1	GCF.001553315.1.Bacteria.Firmicutes.C_1
GCA.002897715.1.Bacteria.Actinobacteriota_BDUA01000028.1_8	GCA.002897715.1.Bacteria.Actinobacteriota_1
GCF.002207765.1.Bacteria.Firmicutes.B_NZ_BDGJ01000181.1_6	GCF.002207765.1.Bacteria.Firmicutes.B_1
GCF.001950325.1.Bacteria.Firmicutes.B_NZ_BDJL01000005.1_15	GCF.001950325.1.Bacteria.Firmicutes.B_1
GCA.002367275.1.Bacteria.Chloroflexota_DFBE01000048.1_12	GCA.002367275.1.Bacteria.Chloroflexota_1
GCA.002352365.1.Bacteria.Chloroflexota_DEIJ01000096.1_7	GCA.002352365.1.Bacteria.Chloroflexota_1
GCA.003230535.1.Bacteria.SZUA.182_QIEW01000287.1_2	GCA.003230535.1.Bacteria.SZUA.182_1
GCF.000430605.1.Bacteria.Firmicutes.C_WP_051296564.1	GCF.000430605.1.Bacteria.Firmicutes.C_1
GCA.900317035.1.Bacteria.Firmicutes.A_ONFC01000088.1_7	GCA.900317035.1.Bacteria.Firmicutes.A_1
GCF.001027545.1.Bacteria.Elusimicrobiota_NZ_CP009498.1_692	GCF.001027545.1.Bacteria.Elusimicrobiota_1
GCF.000011005.1.Archaea.Euryarchaeota_NC_013665.1_1977	GCF.000011005.1.Archaea.Euryarchaeota_1
GCA.001593855.1.Archaea.Thermoproteota_LUCC01000029.1_4	GCA.001593855.1.Archaea.Thermoproteota_1
GCA.001717025.1.Archaea.Thermoproteota_MAGU01000016.1_23	GCA.001717025.1.Archaea.Thermoproteota_1
GCA.001587715.1.Archaea.Methanobacteriota.B_LNGC01000084.1_5	GCA.001587715.1.Archaea.Methanobacteriota.B_1
GCF.000025525.1.Archaea.Methanobacteriota.A_NC_013887.1_170	GCF.000025525.1.Archaea.Methanobacteriota.A_1
GCA.001803565.1.Bacteria.Nitrospinota.B_MHDQ01000080.1_9	GCA.001803565.1.Bacteria.Nitrospinota.B_1
GCA.002256595.1.Archaea.Halobacteriota_NOLC01000108.1_4	GCA.002256595.1.Archaea.Halobacteriota_1
GCA.002494765.1.Archaea.Thermoplasmatota_DACJ01000072.1_21	GCA.002494765.1.Archaea.Thermoplasmatota_1
GCA.003158275.1.Archaea.Halobacteriota_PMIN01000229.1_6	GCA.003158275.1.Archaea.Halobacteriota_1
GCA.001412335.1.Archaea.Halobacteriota_LKUF01000411.1_3	GCA.001412335.1.Archaea.Halobacteriota_1
GCA.001766825.1.Archaea.Halobacteriota_LYOR01000002.1_129	GCA.001766825.1.Archaea.Halobacteriota_1
GCF.000970205.1.Archaea.Halobacteriota_NZ_CP009512.1_583	GCF.000970205.1.Archaea.Halobacteriota_1
GCF.000970205.1.Archaea.Halobacteriota_NZ_CP009512.1_584	GCF.000970205.1.Archaea.Halobacteriota_2
GCA.002495235.1.Archaea.Thermoplasmatota_DAEG01000030.1_29	GCA.002495235.1.Archaea.Thermoplasmatota_1
GCF.900100785.1.Bacteria.Firmicutes.B_NZ_FNCP01000001.1_332	GCF.900100785.1.Bacteria.Firmicutes.B_1
GCF.000019165.1.Bacteria.Firmicutes.B_NC_010337.2_996	GCF.000019165.1.Bacteria.Firmicutes.B_1
GCF.002201895.1.Archaea.Euryarchaeota_NZ_CP019436.1_920	GCF.002201895.1.Archaea.Euryarchaeota_1
GCA.001563325.1.Archaea.Asgardarchaeota_LRSK01000213.1_9	GCA.001563325.1.Archaea.Asgardarchaeota_1
GCF.001611275.1.Bacteria.Desulfobacterota_NZ_CP015080.1_98	GCF.001611275.1.Bacteria.Desulfobacterota_1
GCA.003235715.1.Bacteria.Nitrospirota_QJVM01000189.1_4	GCA.003235715.1.Bacteria.Nitrospirota_1
GCA.001421185.1.Archaea.Thermoplasmatota_LJKK01000055.1_2	GCA.001421185.1.Archaea.Thermoplasmatota_1
GCA.003232385.1.Bacteria.SZUA.79_QIJE01000001.1_90	GCA.003232385.1.Bacteria.SZUA.79_1
GCF.001742305.1.Bacteria.Firmicutes_NZ_MJAT01000037.1_135	GCF.001742305.1.Bacteria.Firmicutes_1
GCF.900104455.1.Bacteria.Firmicutes.C_NZ_FNHB01000003.1_153	GCF.900104455.1.Bacteria.Firmicutes.C_1
GCF.002257705.1.Bacteria.Firmicutes.C_NZ_LSLK01000076.1_93	GCF.002257705.1.Bacteria.Firmicutes.C_1
GCA.002411145.1.Bacteria.Firmicutes.C_DHRA01000016.1_23	GCA.002411145.1.Bacteria.Firmicutes.C_1
GCF.900104455.1.Bacteria.Firmicutes.C_NZ_FNHB01000005.1_239	GCF.900104455.1.Bacteria.Firmicutes.C_2
GCF.002607855.1.Bacteria.Firmicutes.B_NZ_AWQQ01000020.1_85	GCF.002607855.1.Bacteria.Firmicutes.B_1
GCA.002411145.1.Bacteria.Firmicutes.C_DHRA01000077.1_27	GCA.002411145.1.Bacteria.Firmicutes.C_2
GCF.002257705.1.Bacteria.Firmicutes.C_NZ_LSLK01000061.1_13	GCF.002257705.1.Bacteria.Firmicutes.C_2
GCF.002257705.1.Bacteria.Firmicutes.C_NZ_LSLK01000061.1_21	GCF.002257705.1.Bacteria.Firmicutes.C_3
GCF.000430605.1.Bacteria.Firmicutes.C_WP_155836591.1	GCF.000430605.1.Bacteria.Firmicutes.C_2
GCF.900104455.1.Bacteria.Firmicutes.C_NZ_FNHB01000004.1_39	GCF.900104455.1.Bacteria.Firmicutes.C_3
GCA.001577715.1.Bacteria.Desulfobacterota_KXS56445.1	GCA.001577715.1.Bacteria.Desulfobacterota_1
GCF.002252565.1.Bacteria.Firmicutes.A_NZ_NPML01000019.1_402	GCF.002252565.1.Bacteria.Firmicutes.A_1
GCA.003229375.1.Bacteria.Nitrospinota_QIDP01000121.1_20	GCA.003229375.1.Bacteria.Nitrospinota_1
GCA.002402635.1.Bacteria.Deferribacterota_DHGE01000141.1_5	GCA.002402635.1.Bacteria.Deferribacterota_1
GCF.000177635.2.Bacteria.Chrysiogenota_NC_014836.1_2094	GCF.000177635.2.Bacteria.Chrysiogenota_1
GCA.002347965.1.Bacteria.UBA2233_DDYN01000017.1_3	GCA.002347965.1.Bacteria.UBA2233_1
GCA.000830255.1.Bacteria.Campylobacterota_JQIT01000005.1_254	GCA.000830255.1.Bacteria.Campylobacterota_1
GCA.002340345.1.Bacteria.Proteobacteria_DDLW01000334.1_3	GCA.002340345.1.Bacteria.Proteobacteria_1
GCA.001768075.1.Bacteria.Myxococcota_MEMX01000094.1_8	GCA.001768075.1.Bacteria.Myxococcota_1
GCA.001803795.1.Bacteria.Nitrospirota_MHEK01000093.1_13	GCA.001803795.1.Bacteria.Nitrospirota_1
GCF.003173035.1.Bacteria.Proteobacteria_NZ_QGLE01000002.1_385	GCF.003173035.1.Bacteria.Proteobacteria_1
GCF.000315795.1.Bacteria.Proteobacteria_NZ_ANHY01000006.1_21	GCF.000315795.1.Bacteria.Proteobacteria_1
GCF.006980715.1.Bacteria.Proteobacteria_NZ_SBHN01000005.1_129	GCF.006980715.1.Bacteria.Proteobacteria_1
GCF.000192575.1.Bacteria.Proteobacteria_NZ_GL876925.1_47	GCF.000192575.1.Bacteria.Proteobacteria_1
GCA.002862435.1.Bacteria.Proteobacteria_PKDC01000025.1_51	GCA.002862435.1.Bacteria.Proteobacteria_1
GCF.001697225.1.Bacteria.Proteobacteria_NZ_CP014671.1_29	GCF.001697225.1.Bacteria.Proteobacteria_1
GCF.900111015.1.Bacteria.Proteobacteria_NZ_FOFS01000010.1_113	GCF.900111015.1.Bacteria.Proteobacteria_1
GCF.002109495.1.Bacteria.Proteobacteria_NZ_LVJN01000020.1_893	GCF.002109495.1.Bacteria.Proteobacteria_1
GCF.002958735.1.Bacteria.Proteobacteria_NZ_PPGH01000037.1_1135	GCF.002958735.1.Bacteria.Proteobacteria_1
GCA.002352565.1.Bacteria.Proteobacteria_DEIQ01000041.1_7	GCA.002352565.1.Bacteria.Proteobacteria_1
GCA.001872725.1.Bacteria.Proteobacteria_MNWR01000019.1_1	GCA.001872725.1.Bacteria.Proteobacteria_1
GCA.002840095.1.Bacteria.Proteobacteria_PGZL01000003.1_19	GCA.002840095.1.Bacteria.Proteobacteria_1
GCF.000013205.1.Bacteria.Cyanobacteria_NC_007775.1_1747	GCF.000013205.1.Bacteria.Cyanobacteria_1
GCF.002251945.1.Bacteria.Cyanobacteria_NZ_NDHW01000087.1_53	GCF.002251945.1.Bacteria.Cyanobacteria_1
GCF.003838225.1.Bacteria.Cyanobacteria_WP_124143221.1	GCF.003838225.1.Bacteria.Cyanobacteria_1
GCF.000017845.1.Bacteria.Cyanobacteria_NC_010546.1_534	GCF.000017845.1.Bacteria.Cyanobacteria_1
UCYNA_WP_012953999.1	UCYNA_1
Richelia.intracellularis.HH01_WP_044304347.1	Richelia.intracellularis.HH01_1
GCF.000020025.1.Bacteria.Cyanobacteria_NC_010628.1_447	GCF.000020025.1.Bacteria.Cyanobacteria_1
Nostoc.sp.PCC7120_WP_010995686.1	Nostoc.sp.PCC7120_1
Fischerella.muscicola.CCMEE5323_WP_026085782.1	Fischerella.muscicola.CCMEE5323_1
GCF.000316115.1.Bacteria.Cyanobacteria_NZ_JH993797.1_1063	GCF.000316115.1.Bacteria.Cyanobacteria_1
GCF.000353285.1.Bacteria.Cyanobacteria_NZ_KB731324.1_3505	GCF.000353285.1.Bacteria.Cyanobacteria_1
