tips	new_tips
GCA.002328485.1.Bacteria.Desulfobacterota.G_DCUF01000056.1_11	GCA.002328485.1.Bacteria.Desulfobacterota.G_2
GCA.001830835.1.Bacteria.Desulfobacterota_MICJ01000054.1_7	GCA.001830835.1.Bacteria.Desulfobacterota_1
GCA.002298155.1.Bacteria.Acidobacteriota_DBME01000319.1_3	GCA.002298155.1.Bacteria.Acidobacteriota_1
GCA.002327305.1.Bacteria.Acidobacteriota_DCUZ01000002.1_50	GCA.002327305.1.Bacteria.Acidobacteriota_1
GCA.000961655.1.Bacteria.Desulfobacterota_LADR01000074.1_40	GCA.000961655.1.Bacteria.Desulfobacterota_1
GCA.002327985.1.Bacteria.Desulfobacterota_DCVM01000018.1_10	GCA.002327985.1.Bacteria.Desulfobacterota_2
GCA.002782605.1.Bacteria.Desulfobacterota_PFIF01000230.1_11	GCA.002782605.1.Bacteria.Desulfobacterota_1
GCA.001304105.1.Bacteria.Desulfobacterota_LJUR01000221.1_4	GCA.001304105.1.Bacteria.Desulfobacterota_1
GCA.001803565.1.Bacteria.Nitrospinota.B_MHDQ01000288.1_4	GCA.001803565.1.Bacteria.Nitrospinota.B_1
GCA.002436065.1.Bacteria.Chloroflexota_DIXP01000114.1_10	GCA.002436065.1.Bacteria.Chloroflexota_1
GCF.000218765.1.Bacteria.Firmicutes_WP_007502382.1	GCF.000218765.1.Bacteria.Firmicutes_1
GCF.000620305.1.Bacteria.Firmicutes.B_NZ_JHVU01000024.1_125	GCF.000620305.1.Bacteria.Firmicutes.B_2
GCF.001049895.1.Bacteria.Firmicutes_NZ_CVPE01000006.1_28	GCF.001049895.1.Bacteria.Firmicutes_1
GCA.002352935.1.Bacteria.Firmicutes.B_DDHO01000024.1_64	GCA.002352935.1.Bacteria.Firmicutes.B_1
GCA.002452295.1.Bacteria.Firmicutes.G_DKEX01000017.1_1	GCA.002452295.1.Bacteria.Firmicutes.G_1
GCA.001513145.1.Bacteria.Firmicutes.G_LFSP01000029.1_28	GCA.001513145.1.Bacteria.Firmicutes.G_1
GCA.000987045.1.Bacteria.Firmicutes.B_LAKY01000008.1_71	GCA.000987045.1.Bacteria.Firmicutes.B_1
GCF.002207765.1.Bacteria.Firmicutes.B_NZ_BDGJ01000126.1_64	GCF.002207765.1.Bacteria.Firmicutes.B_1
GCA.002376045.1.Bacteria.Firmicutes.A_DFNM01000095.1_3	GCA.002376045.1.Bacteria.Firmicutes.A_1
GCF.900142995.1.Bacteria.Firmicutes.A_NZ_FRCR01000004.1_106	GCF.900142995.1.Bacteria.Firmicutes.A_1
GCF.900176005.1.Bacteria.Firmicutes.B_NZ_LT838272.1_146	GCF.900176005.1.Bacteria.Firmicutes.B_1
GCF.001950325.1.Bacteria.Firmicutes.B_NZ_BDJL01000141.1_62	GCF.001950325.1.Bacteria.Firmicutes.B_1
GCF.001653195.1.Bacteria.Firmicutes_NZ_JXBB01000001.1_174	GCF.001653195.1.Bacteria.Firmicutes_1
GCA.001513545.1.Bacteria.Firmicutes.B_LFTQ01000220.1_14	GCA.001513545.1.Bacteria.Firmicutes.B_1
GCA.002239025.1.Bacteria.Chloroflexota_MPNM01000003.1_153	GCA.002239025.1.Bacteria.Chloroflexota_1
GCA.003242675.1.Bacteria.Firmicutes.E_QGVE01000005.1_19	GCA.003242675.1.Bacteria.Firmicutes.E_2
GCA.002418765.1.Bacteria.Firmicutes.B_DIET01000001.1_6	GCA.002418765.1.Bacteria.Firmicutes.B_1
GCF.002607855.1.Bacteria.Firmicutes.B_NZ_AWQQ01000069.1_27	GCF.002607855.1.Bacteria.Firmicutes.B_1
GCA.002329495.1.Bacteria.Firmicutes.B_DCTH01000102.1_22	GCA.002329495.1.Bacteria.Firmicutes.B_1
GCA.002399265.1.Bacteria.Firmicutes.G_DHDG01000028.1_45	GCA.002399265.1.Bacteria.Firmicutes.G_1
GCF.000025005.1.Bacteria.Chloroflexota_NC_013525.1_1468	GCF.000025005.1.Bacteria.Chloroflexota_1
GCF.002335525.1.Bacteria.Firmicutes_NZ_BDUF01000086.1_15	GCF.002335525.1.Bacteria.Firmicutes_1
GCF.900100785.1.Bacteria.Firmicutes.B_NZ_FNCP01000012.1_101	GCF.900100785.1.Bacteria.Firmicutes.B_1
Fischerella.muscicola.CCMEE5323_WP_016867608.1	Fischerella.muscicola.CCMEE5323_1
GCF.000430605.1.Bacteria.Firmicutes.C_WP_027938672.1	GCF.000430605.1.Bacteria.Firmicutes.C_1
GCA.002411145.1.Bacteria.Firmicutes.C_DHRA01000052.1_16	GCA.002411145.1.Bacteria.Firmicutes.C_2
GCF.000019165.1.Bacteria.Firmicutes.B_NC_010337.2_399	GCF.000019165.1.Bacteria.Firmicutes.B_1
GCF.002257705.1.Bacteria.Firmicutes.C_NZ_LSLK01000114.1_66	GCF.002257705.1.Bacteria.Firmicutes.C_1
GCA.002010665.1.Bacteria.Acidobacteriota_MTON01000022.1_33	GCA.002010665.1.Bacteria.Acidobacteriota_1
GCF.000011005.1.Archaea.Euryarchaeota_NC_013665.1_2711	GCF.000011005.1.Archaea.Euryarchaeota_1
GCA.003498085.1.Bacteria.UBA9089_DNCM01000026.1_3	GCA.003498085.1.Bacteria.UBA9089_1
GCA.002779205.1.Bacteria.Actinobacteriota_PEXF01000127.1_4	GCA.002779205.1.Bacteria.Actinobacteriota_1
GCA.002291985.1.Bacteria.Firmicutes.E_DBBB01000014.1_19	GCA.002291985.1.Bacteria.Firmicutes.E_1
GCA.001768645.1.Bacteria.Actinobacteriota_MELK01000054.1_23	GCA.001768645.1.Bacteria.Actinobacteriota_3
GCA.001871795.1.Bacteria.Actinobacteriota_MNXI01000023.1_2	GCA.001871795.1.Bacteria.Actinobacteriota_1
GCA.002347365.1.Bacteria.Actinobacteriota_DDWT01000034.1_40	GCA.002347365.1.Bacteria.Actinobacteriota_1
GCA.900066305.1.Bacteria.Firmicutes.A_SCH87480.1	GCA.900066305.1.Bacteria.Firmicutes.A_1
GCF.002224645.1.Bacteria.Firmicutes.B_NZ_CP022121.1_1356	GCF.002224645.1.Bacteria.Firmicutes.B_1
GCA.002938255.1.Bacteria.Proteobacteria_PTLB01000080.1_1	GCA.002938255.1.Bacteria.Proteobacteria_1
GCF.900107485.1.Bacteria.Firmicutes.A_NZ_FNQE01000010.1_55	GCF.900107485.1.Bacteria.Firmicutes.A_1
GCF.002252565.1.Bacteria.Firmicutes.A_NZ_NPML01000019.1_305	GCF.002252565.1.Bacteria.Firmicutes.A_1
GCA.001768675.1.Bacteria.Actinobacteriota_MELN01000013.1_7	GCA.001768675.1.Bacteria.Actinobacteriota_1
GCA.003157385.1.Bacteria.Actinobacteriota_PMJJ01000067.1_8	GCA.003157385.1.Bacteria.Actinobacteriota_2
GCF.002252565.1.Bacteria.Firmicutes.A_NZ_NPML01000011.1_167	GCF.002252565.1.Bacteria.Firmicutes.A_2
GCA.000961765.1.Bacteria.Firmicutes.B_LADT01000090.1_58	GCA.000961765.1.Bacteria.Firmicutes.B_1
GCF.900099895.1.Bacteria.Firmicutes_NZ_FNDY01000006.1_125	GCF.900099895.1.Bacteria.Firmicutes_1
GCF.000503775.1.Bacteria.Firmicutes_NZ_KI629782.1_1104	GCF.000503775.1.Bacteria.Firmicutes_1
GCF.004522215.1.Bacteria.Firmicutes_NZ_SDLR01000004.1_280	GCF.004522215.1.Bacteria.Firmicutes_1
GCA.002398485.1.Bacteria.Firmicutes.B_DGYV01000027.1_14	GCA.002398485.1.Bacteria.Firmicutes.B_1
GCA.003230355.1.Archaea.Hydrothermarchaeota_QIDD01000033.1_7	GCA.003230355.1.Archaea.Hydrothermarchaeota_1
GCF.001561915.1.Bacteria.Firmicutes_NZ_LSKU01000001.1_1509	GCF.001561915.1.Bacteria.Firmicutes_1
GCF.001742305.1.Bacteria.Firmicutes_NZ_MJAT01000035.1_105	GCF.001742305.1.Bacteria.Firmicutes_1
GCA.001513125.1.Bacteria.DTU030_LFSN01000098.1_39	GCA.001513125.1.Bacteria.DTU030_1
GCA.002345475.1.Bacteria.Firmicutes.H_DDWC01000132.1_2	GCA.002345475.1.Bacteria.Firmicutes.H_1
GCF.000020005.1.Bacteria.Firmicutes.D_NC_010718.1_335	GCF.000020005.1.Bacteria.Firmicutes.D_2
GCA.002423325.1.Bacteria.Chloroflexota_DIVQ01000158.1_10	GCA.002423325.1.Bacteria.Chloroflexota_1
GCA.002348045.1.Bacteria.Chloroflexota_DDYO01000163.1_16	GCA.002348045.1.Bacteria.Chloroflexota_1
GCA.003451595.1.Bacteria.Chloroflexota_DMDA01000098.1_32	GCA.003451595.1.Bacteria.Chloroflexota_1
GCA.002400365.1.Bacteria.Chloroflexota_DHFK01000087.1_7	GCA.002400365.1.Bacteria.Chloroflexota_1
GCF.900066015.1.Bacteria.Chloroflexota_NZ_LN890655.1_2124	GCF.900066015.1.Bacteria.Chloroflexota_1
GCA.002412545.1.Bacteria.Elusimicrobiota_DHVG01000002.1_126	GCA.002412545.1.Bacteria.Elusimicrobiota_1
GCA.002335385.1.Bacteria.Acidobacteriota_DCVK01000020.1_12	GCA.002335385.1.Bacteria.Acidobacteriota_1
GCA.002841695.1.Bacteria.Elusimicrobiota_PHAN01000008.1_23	GCA.002841695.1.Bacteria.Elusimicrobiota_1
GCA.001871015.1.Bacteria.Desantisbacteria_MNUO01000095.1_6	GCA.001871015.1.Bacteria.Desantisbacteria_1
GCA.001777915.1.Bacteria.Edwardsbacteria_MFFN01000006.1_50	GCA.001777915.1.Bacteria.Edwardsbacteria_1
GCA.003477045.1.Bacteria.Delongbacteria_DMTS01000005.1_6	GCA.003477045.1.Bacteria.Delongbacteria_1
GCA.001717025.1.Archaea.Thermoproteota_MAGU01000048.1_3	GCA.001717025.1.Archaea.Thermoproteota_1
GCA.001777915.1.Bacteria.Edwardsbacteria_MFFN01000006.1_49	GCA.001777915.1.Bacteria.Edwardsbacteria_2
GCA.002428295.1.Bacteria.Caldisericota_DIVS01000053.1_11	GCA.002428295.1.Bacteria.Caldisericota_1
GCA.002408345.1.Bacteria.Firmicutes.G_DHRX01000070.1_2	GCA.002408345.1.Bacteria.Firmicutes.G_1
GCA.002408345.1.Bacteria.Firmicutes.G_DHRX01000112.1_5	GCA.002408345.1.Bacteria.Firmicutes.G_2
GCA.003527145.1.Bacteria.Firmicutes.A_DPSW01000062.1_16	GCA.003527145.1.Bacteria.Firmicutes.A_1
GCA.002408345.1.Bacteria.Firmicutes.G_DHRX01000024.1_5	GCA.002408345.1.Bacteria.Firmicutes.G_3
GCF.000266945.1.Bacteria.Desulfobacterota_NC_018025.1_65	GCF.000266945.1.Bacteria.Desulfobacterota_1
GCA.001304105.1.Bacteria.Desulfobacterota_LJUR01000023.1_38	GCA.001304105.1.Bacteria.Desulfobacterota_2
GCA.002367275.1.Bacteria.Chloroflexota_DFBE01000001.1_1	GCA.002367275.1.Bacteria.Chloroflexota_1
GCA.002352365.1.Bacteria.Chloroflexota_DEIJ01000006.1_11	GCA.002352365.1.Bacteria.Chloroflexota_1
GCA.002494765.1.Archaea.Thermoplasmatota_DACJ01000092.1_64	GCA.002494765.1.Archaea.Thermoplasmatota_2
GCF.002114285.1.Archaea.Halobacteriota_NZ_NEDJ01000049.1_15	GCF.002114285.1.Archaea.Halobacteriota_1
GCF.002114285.1.Archaea.Halobacteriota_NZ_NEDJ01000001.1_33	GCF.002114285.1.Archaea.Halobacteriota_2
GCA.003535305.1.Bacteria.Bipolaricaulota_DOHL01000149.1_4	GCA.003535305.1.Bacteria.Bipolaricaulota_1
GCA.001940645.1.Archaea.Asgardarchaeota_MDVS01000016.1_20	GCA.001940645.1.Archaea.Asgardarchaeota_1
GCA.001940725.1.Archaea.Asgardarchaeota_MDVR01000005.1_14	GCA.001940725.1.Archaea.Asgardarchaeota_1
GCA.001940665.1.Archaea.Asgardarchaeota_MDVT01000007.1_535	GCA.001940665.1.Archaea.Asgardarchaeota_1
GCA.003498085.1.Bacteria.UBA9089_DNCM01000092.1_1	GCA.003498085.1.Bacteria.UBA9089_2
GCA.001723855.1.Archaea.Altiarchaeota_MCBC01000075.1_19	GCA.001723855.1.Archaea.Altiarchaeota_1
GCA.001829315.1.Bacteria.Spirochaetota_MIAY01000037.1_4	GCA.001829315.1.Bacteria.Spirochaetota_1
GCA.002897695.1.Bacteria.BMS3Abin14_BDTG01000013.1_13	GCA.002897695.1.Bacteria.BMS3Abin14_1
GCF.900079095.1.Bacteria.Tectomicrobia_NZ_FKIP01000247.1_6	GCF.900079095.1.Bacteria.Tectomicrobia_1
GCA.001797815.1.Bacteria.RBG.13.61.14_MGQK01000009.1_50	GCA.001797815.1.Bacteria.RBG.13.61.14_1
GCA.002451015.1.Bacteria.Acidobacteriota_DKBB01000266.1_14	GCA.002451015.1.Bacteria.Acidobacteriota_2
GCA.001798605.1.Bacteria.Myxococcota_MGST01000192.1_9	GCA.001798605.1.Bacteria.Myxococcota_1
GCA.002011835.1.Bacteria.Desulfobacterota_MTPE01000026.1_1	GCA.002011835.1.Bacteria.Desulfobacterota_1
GCA.003221825.1.Bacteria.Gemmatimonadota_QHUE01000167.1_11	GCA.003221825.1.Bacteria.Gemmatimonadota_2
GCA.002010915.1.Bacteria.Desulfobacterota_MTPG01000053.1_5	GCA.002010915.1.Bacteria.Desulfobacterota_1
GCA.001768645.1.Bacteria.Actinobacteriota_MELK01000047.1_49	GCA.001768645.1.Bacteria.Actinobacteriota_4
GCF.000266945.1.Bacteria.Desulfobacterota_NC_018025.1_66	GCF.000266945.1.Bacteria.Desulfobacterota_2
GCA.002389045.1.Bacteria.Proteobacteria_DGNS01000006.1_18	GCA.002389045.1.Bacteria.Proteobacteria_1
GCA.002454015.1.Bacteria.Proteobacteria_DKIB01000110.1_26	GCA.002454015.1.Bacteria.Proteobacteria_1
GCF.001720165.1.Bacteria.Proteobacteria_NZ_MCRI01000017.1_6	GCF.001720165.1.Bacteria.Proteobacteria_1
GCF.000526155.1.Bacteria.Desulfobacterota_NZ_JAFN01000001.1_2125	GCF.000526155.1.Bacteria.Desulfobacterota_1
GCA.002238965.1.Bacteria.UBA8248_MPNJ01000010.1_34	GCA.002238965.1.Bacteria.UBA8248_1
GCA.002420425.1.Bacteria.Proteobacteria_DIIC01000017.1_90	GCA.002420425.1.Bacteria.Proteobacteria_1
GCA.002292285.1.Bacteria.Proteobacteria_DBBP01000017.1_85	GCA.002292285.1.Bacteria.Proteobacteria_2
GCA.002707655.1.Bacteria.SAR324_PANO01000083.1_12	GCA.002707655.1.Bacteria.SAR324_1
GCA.000739515.1.Bacteria.Moduliflexota_DF820456.1_387	GCA.000739515.1.Bacteria.Moduliflexota_1
GCA.002435745.1.Bacteria.UBP15_DIWT01000032.1_30	GCA.002435745.1.Bacteria.UBP15_1
GCA.001302825.1.Bacteria.Planctomycetota_LIZR01000120.1_11	GCA.001302825.1.Bacteria.Planctomycetota_1
GCA.003070825.1.Bacteria.Firmicutes.F_QBLP01000002.1_27	GCA.003070825.1.Bacteria.Firmicutes.F_1
GCA.002478245.1.Bacteria.UBP18_DLMW01000085.1_1	GCA.002478245.1.Bacteria.UBP18_1
GCA.002791075.1.Bacteria.Ratteibacteria_PFWI01000125.1_2	GCA.002791075.1.Bacteria.Ratteibacteria_1
